account_id,plan_tier,industry,referral_source,total_tickets,avg_csat,avg_res_time,has_sso,has_webhook,active_days_last_month,churn_flag
ACC_01712,Basic,Marketing,LinkedIn,5,4.0,93.0,0,1,4,0
ACC_01714,Basic,Manufacturing,Content Marketing,10,4.0,77.0,0,1,5,0
ACC_01715,Enterprise,Real Estate,Direct,14,4.0,63.0,0,0,4,0
ACC_01716,Basic,Finance,LinkedIn,3,4.0,50.0,1,0,12,0
ACC_01717,Basic,Manufacturing,Paid Search,9,3.0,55.0,1,1,12,0
ACC_01718,Basic,Media,LinkedIn,11,4.0,52.0,1,1,11,0
ACC_01719,Enterprise,Consulting,Partnership,9,3.0,88.0,0,1,2,0
ACC_01720,Enterprise,Healthcare,Paid Search,4,4.0,67.0,1,0,8,0
ACC_01721,Basic,Marketing,Direct,5,4.0,78.0,0,1,5,0
ACC_01722,Pro,Finance,Direct,6,4.0,52.0,1,0,7,0
ACC_01723,Pro,Media,Organic Search,17,4.0,52.0,1,1,4,0
ACC_01724,Basic,SaaS,Paid Search,14,3.0,42.0,0,0,7,0
ACC_01726,Enterprise,SaaS,LinkedIn,16,4.0,49.0,0,0,8,0
ACC_01728,Pro,Manufacturing,Paid Search,8,4.0,79.0,0,0,4,0
ACC_01729,Pro,Marketing,Organic Search,12,4.0,46.0,1,0,5,0
ACC_01731,Pro,Consulting,Referral,5,3.0,57.0,0,0,3,0
ACC_01732,Basic,Marketing,Partnership,15,4.0,62.0,0,0,6,0
ACC_01733,Basic,Education,Partnership,2,3.0,105.0,0,0,4,0
ACC_01734,Enterprise,Marketing,Content Marketing,1,5.0,38.0,0,0,8,0
ACC_01735,Basic,SaaS,Content Marketing,3,3.0,64.0,0,0,3,0
ACC_01736,Pro,Media,Direct,16,4.0,69.0,0,1,2,0
ACC_01737,Pro,Marketing,Paid Search,7,3.0,55.0,0,1,7,0
ACC_01739,Pro,Finance,LinkedIn,4,4.0,84.0,0,1,7,0
ACC_01740,Pro,Education,Paid Search,7,4.0,74.0,0,0,4,0
ACC_01741,Pro,Real Estate,LinkedIn,5,4.0,67.0,1,1,12,0
ACC_01742,Enterprise,Finance,LinkedIn,7,5.0,43.0,0,1,5,0
ACC_01744,Basic,Real Estate,Paid Search,20,3.0,66.0,0,1,12,0
ACC_01745,Basic,E-commerce,Events,17,4.0,88.0,0,0,7,0
ACC_01746,Enterprise,Healthcare,Paid Search,15,5.0,67.0,1,1,12,0
ACC_01747,Pro,E-commerce,Organic Search,11,4.0,82.0,0,1,10,0
ACC_01748,Basic,E-commerce,Organic Search,16,4.0,54.0,0,0,7,0
ACC_01750,Basic,Manufacturing,Direct,5,5.0,75.0,0,0,7,0
ACC_01751,Pro,SaaS,Referral,8,4.0,55.0,1,1,12,0
ACC_01752,Pro,Finance,Organic Search,9,4.0,67.0,0,0,11,0
ACC_01753,Basic,Healthcare,Organic Search,4,3.0,96.0,0,0,9,0
ACC_01754,Basic,Media,LinkedIn,4,4.0,64.0,0,1,4,0
ACC_01755,Enterprise,Finance,Referral,4,4.0,56.0,1,1,10,0
ACC_01757,Enterprise,Media,Paid Search,14,4.0,80.0,0,1,5,0
ACC_01759,Basic,Media,Organic Search,20,4.0,64.0,0,0,2,0
ACC_01760,Basic,Healthcare,Paid Search,13,4.0,71.0,0,1,10,0
ACC_01761,Basic,Education,Paid Search,10,3.0,87.0,0,0,11,0
ACC_01762,Pro,Finance,Paid Search,14,4.0,71.0,0,1,5,0
ACC_01764,Basic,Consulting,Referral,6,3.0,44.0,0,1,5,0
ACC_01765,Basic,Consulting,Organic Search,10,4.0,44.0,0,1,7,0
ACC_01766,Basic,Manufacturing,LinkedIn,12,4.0,76.0,0,0,7,0
ACC_01767,Basic,Media,Paid Search,6,4.0,113.0,1,1,11,0
ACC_01768,Basic,Healthcare,Paid Search,3,4.0,93.0,0,0,5,0
ACC_01769,Basic,E-commerce,Content Marketing,11,4.0,62.0,0,0,3,0
ACC_01770,Pro,Marketing,Organic Search,3,5.0,94.0,1,0,8,0
ACC_01771,Pro,Consulting,Paid Search,11,3.0,63.0,1,1,9,0
ACC_01773,Basic,SaaS,Organic Search,15,4.0,57.0,0,0,6,0
ACC_01774,Basic,Education,Content Marketing,11,5.0,74.0,0,0,4,0
ACC_01775,Enterprise,Consulting,Content Marketing,16,4.0,66.0,1,1,14,0
ACC_01776,Pro,SaaS,Paid Search,11,4.0,69.0,0,0,10,0
ACC_01777,Pro,Media,Direct,10,4.0,79.0,0,0,6,0
ACC_01778,Pro,Media,Events,9,5.0,54.0,0,0,4,0
ACC_01779,Basic,SaaS,Paid Search,11,3.0,101.0,1,1,9,0
ACC_01781,Basic,Real Estate,Partnership,7,4.0,42.0,1,1,13,0
ACC_01783,Basic,E-commerce,Organic Search,18,4.0,65.0,0,0,4,0
ACC_01784,Pro,Media,Direct,5,4.0,95.0,0,1,4,0
ACC_01785,Basic,E-commerce,Partnership,14,4.0,64.0,0,0,11,0
ACC_01786,Pro,SaaS,Content Marketing,5,3.0,56.0,0,0,2,0
ACC_01787,Basic,Manufacturing,Referral,17,4.0,60.0,0,1,12,0
ACC_01788,Enterprise,E-commerce,LinkedIn,9,4.0,68.0,0,1,2,0
ACC_01789,Basic,Media,Organic Search,5,4.0,56.0,0,1,3,0
ACC_01790,Basic,Education,LinkedIn,14,3.0,57.0,1,1,8,0
ACC_01791,Basic,Finance,Direct,6,3.0,52.0,1,0,2,0
ACC_01792,Basic,Media,Content Marketing,12,4.0,72.0,0,0,8,0
ACC_01793,Pro,Healthcare,LinkedIn,3,5.0,64.0,0,0,3,0
ACC_01795,Pro,Manufacturing,Organic Search,17,3.0,64.0,0,1,9,0
ACC_01796,Enterprise,Marketing,Organic Search,8,3.0,42.0,0,1,11,0
ACC_01797,Enterprise,Consulting,Organic Search,2,3.0,66.0,0,1,1,0
ACC_01799,Pro,Real Estate,LinkedIn,7,4.0,51.0,1,0,10,0
ACC_01801,Pro,Manufacturing,Paid Search,7,3.0,73.0,1,0,8,0
ACC_01802,Basic,Media,Organic Search,7,4.0,88.0,1,0,12,0
ACC_01803,Basic,Healthcare,Organic Search,3,3.0,26.0,1,0,8,0
ACC_01804,Pro,Education,Direct,5,4.0,40.0,1,1,10,0
ACC_01805,Basic,Healthcare,Organic Search,8,4.0,58.0,0,0,10,0
ACC_01806,Enterprise,SaaS,Paid Search,12,4.0,78.0,0,1,4,0
ACC_01807,Basic,Consulting,Referral,14,3.0,63.0,0,0,7,0
ACC_01808,Pro,Marketing,Partnership,8,4.0,74.0,0,0,4,0
ACC_01809,Pro,Education,Direct,10,4.0,91.0,0,0,9,0
ACC_01810,Basic,Real Estate,Organic Search,5,4.0,89.0,0,1,12,0
ACC_01811,Pro,E-commerce,LinkedIn,5,3.0,63.0,0,0,3,0
ACC_01812,Basic,SaaS,LinkedIn,20,4.0,61.0,1,0,5,0
ACC_01813,Basic,E-commerce,Partnership,15,4.0,61.0,1,1,8,0
ACC_01815,Enterprise,Marketing,LinkedIn,14,4.0,72.0,0,1,5,0
ACC_01817,Enterprise,Finance,Paid Search,5,4.0,92.0,1,0,4,0
ACC_01819,Enterprise,SaaS,LinkedIn,6,4.0,97.0,0,0,9,0
ACC_01820,Enterprise,Healthcare,Organic Search,2,3.0,24.0,1,1,10,0
ACC_01821,Basic,SaaS,Referral,12,4.0,81.0,0,0,7,0
ACC_01823,Basic,Marketing,Paid Search,5,4.0,55.0,1,0,6,0
ACC_01824,Pro,Education,Referral,8,4.0,50.0,1,0,10,0
ACC_01825,Pro,Healthcare,Organic Search,6,4.0,66.0,0,0,7,0
ACC_01827,Basic,Healthcare,LinkedIn,16,4.0,77.0,0,0,8,0
ACC_01828,Pro,Real Estate,Organic Search,8,3.0,91.0,1,1,12,0
ACC_01829,Basic,Consulting,Partnership,19,4.0,79.0,1,0,9,0
ACC_01830,Enterprise,Real Estate,Partnership,13,3.0,51.0,1,1,13,0
ACC_01831,Basic,Real Estate,Partnership,20,4.0,54.0,1,0,14,0
ACC_01832,Enterprise,Media,Content Marketing,14,4.0,84.0,0,0,9,0
ACC_01833,Basic,SaaS,Content Marketing,2,4.0,51.0,0,1,11,0
ACC_01835,Enterprise,Healthcare,Organic Search,13,4.0,81.0,0,0,8,0
ACC_01836,Basic,Consulting,Organic Search,4,4.0,69.0,0,0,3,0
ACC_01837,Enterprise,Healthcare,Partnership,3,5.0,18.0,0,1,9,0
ACC_01838,Pro,Education,Organic Search,3,3.0,75.0,0,0,3,0
ACC_01839,Basic,E-commerce,LinkedIn,10,4.0,61.0,0,0,9,0
ACC_01840,Basic,Consulting,Organic Search,11,4.0,63.0,0,0,6,0
ACC_01841,Pro,Consulting,Paid Search,10,4.0,91.0,0,0,9,0
ACC_01842,Basic,Real Estate,Organic Search,18,4.0,60.0,1,0,12,0
ACC_01846,Basic,Media,Paid Search,16,4.0,77.0,0,0,10,0
ACC_01847,Pro,Manufacturing,Paid Search,6,4.0,66.0,0,0,7,0
ACC_01848,Enterprise,Media,Organic Search,5,3.0,54.0,0,0,10,0
ACC_01849,Basic,Healthcare,Paid Search,11,4.0,81.0,0,0,9,0
ACC_01851,Basic,Education,Paid Search,18,4.0,83.0,1,1,11,0
ACC_01852,Pro,Education,Organic Search,14,4.0,71.0,0,0,5,0
ACC_01853,Basic,SaaS,Paid Search,18,4.0,75.0,0,0,8,0
ACC_01854,Pro,Healthcare,Paid Search,1,4.0,86.0,1,1,14,0
ACC_01855,Enterprise,Real Estate,Organic Search,4,5.0,63.0,1,0,10,0
ACC_01856,Enterprise,Real Estate,Referral,12,4.0,74.0,0,0,8,0
ACC_01857,Enterprise,Healthcare,Organic Search,7,4.0,48.0,0,0,6,0
ACC_01858,Pro,Finance,Direct,9,4.0,84.0,1,0,12,0
ACC_01859,Basic,Consulting,Referral,7,4.0,91.0,1,1,10,0
ACC_01861,Pro,Marketing,LinkedIn,5,3.0,92.0,1,1,12,0
ACC_01862,Enterprise,Marketing,Organic Search,12,3.0,72.0,0,1,7,0
ACC_01863,Pro,Education,Partnership,3,4.0,52.0,1,0,7,0
ACC_01864,Pro,Consulting,Organic Search,12,4.0,50.0,1,0,7,0
ACC_01866,Basic,Media,Organic Search,9,4.0,72.0,0,0,3,0
ACC_01867,Basic,Finance,Referral,8,3.0,43.0,1,1,10,0
ACC_01868,Pro,Finance,Direct,10,4.0,75.0,1,0,11,0
ACC_01869,Pro,Marketing,Content Marketing,11,4.0,68.0,0,1,12,0
ACC_01870,Basic,Finance,Paid Search,20,3.0,77.0,1,0,7,0
ACC_01871,Pro,Education,Partnership,19,4.0,69.0,0,0,7,0
ACC_01872,Basic,Healthcare,Paid Search,5,4.0,110.0,0,0,8,0
ACC_01873,Basic,Finance,Paid Search,11,4.0,67.0,1,1,12,0
ACC_01874,Pro,Healthcare,Referral,5,3.0,58.0,0,1,9,0
ACC_01876,Pro,Real Estate,Direct,10,4.0,71.0,1,1,15,0
ACC_01877,Enterprise,E-commerce,Paid Search,13,3.0,58.0,0,1,8,0
ACC_01878,Enterprise,Media,Content Marketing,19,4.0,80.0,0,1,4,0
ACC_01879,Pro,Education,LinkedIn,8,4.0,73.0,0,0,5,0
ACC_01880,Enterprise,Marketing,LinkedIn,8,4.0,41.0,1,0,12,0
ACC_01881,Pro,E-commerce,Paid Search,11,4.0,78.0,1,0,11,0
ACC_01882,Basic,Healthcare,Referral,8,4.0,51.0,0,1,4,0
ACC_01885,Pro,SaaS,Direct,3,4.0,99.0,1,0,3,0
ACC_01886,Enterprise,Real Estate,Paid Search,9,4.0,43.0,0,1,7,0
ACC_01887,Enterprise,Education,Paid Search,8,4.0,101.0,1,0,6,0
ACC_01888,Basic,Education,Organic Search,7,4.0,68.0,1,1,7,0
ACC_01889,Enterprise,Finance,Content Marketing,6,3.0,61.0,0,0,5,0
ACC_01891,Basic,Consulting,Organic Search,12,4.0,90.0,1,0,6,0
ACC_01892,Basic,SaaS,Referral,18,3.0,66.0,0,0,2,0
ACC_01893,Basic,Marketing,Organic Search,10,4.0,70.0,0,0,6,0
ACC_01895,Pro,Manufacturing,Organic Search,5,3.0,70.0,1,1,10,0
ACC_01897,Pro,Real Estate,Events,8,4.0,103.0,0,1,5,0
ACC_01898,Basic,Healthcare,Organic Search,9,4.0,97.0,0,1,11,0
ACC_01899,Enterprise,Marketing,Referral,5,5.0,70.0,0,1,3,0
ACC_01902,Pro,Marketing,Referral,16,4.0,68.0,1,0,2,0
ACC_01903,Pro,Manufacturing,LinkedIn,12,3.0,81.0,1,1,10,0
ACC_01904,Basic,Marketing,Paid Search,6,4.0,30.0,0,0,7,0
ACC_01905,Enterprise,Media,Content Marketing,6,3.0,37.0,1,1,10,0
ACC_01906,Basic,Finance,LinkedIn,17,3.0,71.0,0,0,2,0
ACC_01907,Enterprise,E-commerce,Content Marketing,2,5.0,63.0,1,1,10,0
ACC_01908,Basic,E-commerce,Organic Search,8,3.0,92.0,0,0,5,0
ACC_01909,Basic,Real Estate,Referral,11,4.0,63.0,0,0,9,0
ACC_01911,Basic,Education,Organic Search,3,4.0,52.0,1,1,7,0
ACC_01912,Enterprise,E-commerce,Organic Search,11,4.0,49.0,1,0,13,0
ACC_01914,Basic,Manufacturing,Paid Search,13,4.0,91.0,1,1,10,0
ACC_01915,Enterprise,Education,Organic Search,8,4.0,48.0,0,0,7,0
ACC_01917,Basic,Manufacturing,Organic Search,7,4.0,66.0,0,1,8,0
ACC_01918,Enterprise,Media,Organic Search,2,3.0,89.0,1,0,10,0
ACC_01919,Basic,Manufacturing,LinkedIn,4,4.0,91.0,0,1,2,0
ACC_01920,Pro,E-commerce,Organic Search,19,4.0,49.0,1,0,8,0
ACC_01921,Pro,Education,LinkedIn,16,4.0,52.0,0,1,9,0
ACC_01922,Basic,Finance,Referral,16,4.0,73.0,0,0,6,0
ACC_01923,Pro,Consulting,Paid Search,4,5.0,67.0,1,0,12,0
ACC_01924,Pro,Manufacturing,Organic Search,6,4.0,91.0,1,0,7,0
ACC_01925,Pro,Manufacturing,Paid Search,1,3.0,28.0,1,1,7,0
ACC_01926,Basic,SaaS,Organic Search,13,4.0,73.0,1,1,11,0
ACC_01927,Enterprise,E-commerce,Partnership,8,4.0,72.0,1,1,10,0
ACC_01928,Pro,Healthcare,Organic Search,7,5.0,74.0,0,0,10,0
ACC_01929,Enterprise,Education,Content Marketing,3,4.0,75.0,0,1,9,0
ACC_01930,Pro,Finance,Partnership,2,4.0,67.0,0,1,9,0
ACC_01931,Basic,Consulting,Paid Search,14,4.0,84.0,0,1,11,0
ACC_01932,Basic,Real Estate,Organic Search,5,4.0,96.0,1,1,15,0
ACC_01933,Pro,E-commerce,Organic Search,11,4.0,81.0,1,1,9,0
ACC_01934,Enterprise,E-commerce,Organic Search,5,3.0,100.0,1,1,11,0
ACC_01936,Enterprise,Marketing,Referral,8,3.0,72.0,0,0,4,0
ACC_01937,Enterprise,Real Estate,Partnership,15,4.0,78.0,0,0,9,0
ACC_01938,Enterprise,Finance,Paid Search,8,4.0,78.0,0,0,7,0
ACC_01939,Enterprise,Real Estate,Direct,1,3.0,51.0,1,0,9,0
ACC_01940,Pro,Education,Referral,15,4.0,94.0,0,0,7,0
ACC_01941,Enterprise,Marketing,Organic Search,8,4.0,63.0,0,0,12,0
ACC_01942,Pro,Real Estate,Organic Search,6,5.0,51.0,0,0,9,0
ACC_01943,Pro,Media,Content Marketing,5,3.0,100.0,1,0,7,0
ACC_01944,Pro,Real Estate,Direct,2,4.0,73.0,0,1,4,0
ACC_01947,Basic,Healthcare,Organic Search,14,4.0,50.0,1,0,7,0
ACC_01948,Pro,Manufacturing,Paid Search,9,4.0,103.0,1,0,1,0
ACC_01949,Pro,Marketing,LinkedIn,14,4.0,66.0,0,1,9,0
ACC_01950,Basic,Healthcare,Referral,4,3.0,69.0,0,0,2,0
ACC_01951,Pro,Marketing,Paid Search,11,3.0,75.0,0,0,9,0
ACC_01952,Basic,SaaS,Organic Search,15,4.0,102.0,0,0,6,0
ACC_01953,Basic,Marketing,Direct,8,3.0,55.0,0,0,3,0
ACC_01954,Basic,Marketing,LinkedIn,19,4.0,68.0,1,1,10,0
ACC_01955,Pro,Healthcare,Content Marketing,6,4.0,57.0,0,1,4,0
ACC_01956,Pro,Consulting,Events,16,4.0,54.0,1,0,4,0
ACC_01957,Basic,Education,Organic Search,18,4.0,75.0,1,0,6,0
ACC_01958,Enterprise,Real Estate,LinkedIn,10,4.0,65.0,0,0,4,0
ACC_01959,Basic,Media,Paid Search,5,4.0,27.0,0,1,9,0
ACC_01960,Enterprise,Marketing,Referral,3,4.0,24.0,1,1,9,0
ACC_01961,Basic,E-commerce,LinkedIn,8,4.0,90.0,0,1,3,0
ACC_01962,Basic,Manufacturing,Partnership,11,4.0,46.0,0,0,5,0
ACC_01963,Pro,Marketing,Direct,5,3.0,33.0,1,1,14,0
ACC_01964,Basic,Finance,Events,13,4.0,92.0,1,0,7,0
ACC_01965,Pro,Healthcare,Paid Search,8,3.0,60.0,1,0,8,0
ACC_01966,Basic,Media,Partnership,3,4.0,57.0,1,1,9,0
ACC_01967,Pro,Marketing,Content Marketing,6,3.0,63.0,1,1,12,0
ACC_01968,Basic,Finance,LinkedIn,12,4.0,71.0,0,0,8,0
ACC_01969,Enterprise,Healthcare,Organic Search,14,3.0,93.0,0,0,8,0
ACC_01970,Pro,Media,Organic Search,6,4.0,116.0,0,0,3,0
ACC_01971,Pro,E-commerce,Organic Search,5,3.0,72.0,0,1,5,0
ACC_01973,Enterprise,Manufacturing,Organic Search,14,4.0,88.0,1,0,8,0
ACC_01974,Basic,Finance,Content Marketing,15,4.0,86.0,1,0,7,0
ACC_01975,Basic,E-commerce,Organic Search,5,4.0,52.0,0,0,4,0
ACC_01976,Pro,Manufacturing,Paid Search,7,3.0,70.0,1,1,12,0
ACC_01977,Basic,Finance,Paid Search,15,4.0,68.0,0,0,10,0
ACC_01978,Pro,Real Estate,Organic Search,14,4.0,50.0,1,1,9,0
ACC_01980,Pro,Marketing,Organic Search,5,4.0,58.0,0,0,5,0
ACC_01981,Pro,Real Estate,Organic Search,6,4.0,63.0,1,0,8,0
ACC_01982,Pro,Manufacturing,LinkedIn,4,4.0,61.0,0,1,5,0
ACC_01983,Basic,Manufacturing,Organic Search,2,3.0,31.0,0,0,11,0
ACC_01984,Pro,Healthcare,LinkedIn,9,4.0,84.0,1,1,9,0
ACC_01985,Pro,Consulting,Paid Search,17,3.0,71.0,1,0,6,0
ACC_01986,Enterprise,Real Estate,Organic Search,20,4.0,55.0,1,1,9,0
ACC_01987,Pro,Finance,Direct,9,4.0,46.0,1,0,5,0
ACC_01988,Pro,Healthcare,Paid Search,11,3.0,56.0,0,0,6,0
ACC_01989,Enterprise,SaaS,Content Marketing,18,3.0,63.0,1,0,7,0
ACC_01990,Basic,Real Estate,LinkedIn,8,4.0,69.0,0,0,4,0
ACC_01991,Basic,Media,LinkedIn,19,4.0,67.0,1,0,3,0
ACC_01992,Basic,Real Estate,Organic Search,6,2.0,42.0,1,1,6,0
ACC_01993,Basic,Education,Content Marketing,8,4.0,66.0,0,1,7,0
ACC_01994,Basic,Consulting,Events,15,4.0,80.0,1,1,12,0
ACC_01995,Basic,Manufacturing,Organic Search,17,4.0,54.0,1,0,3,0
ACC_01996,Pro,SaaS,Referral,6,4.0,67.0,0,0,8,0
ACC_01997,Enterprise,Media,Referral,18,3.0,72.0,1,1,9,0
ACC_01998,Pro,Manufacturing,LinkedIn,8,3.0,82.0,0,0,4,0
ACC_02000,Basic,Marketing,Direct,9,4.0,62.0,0,0,9,0
ACC_00002,Enterprise,Finance,Events,11,2.0,56.0,0,0,0,1
ACC_00005,Enterprise,Real Estate,Direct,14,2.0,71.0,0,0,0,1
ACC_00010,Pro,Media,Content Marketing,6,3.0,68.0,1,1,0,1
ACC_00026,Basic,Marketing,Referral,17,3.0,59.0,0,1,0,1
ACC_00046,Basic,Healthcare,Organic Search,2,3.0,70.0,1,0,0,1
ACC_00090,Basic,Education,Organic Search,10,4.0,60.0,0,0,0,1
ACC_00092,Basic,Finance,LinkedIn,12,3.0,81.0,1,1,0,1
ACC_00099,Pro,Consulting,Organic Search,14,4.0,83.0,0,0,0,0
ACC_00105,Pro,E-commerce,Direct,17,2.0,73.0,1,0,0,1
ACC_00112,Pro,SaaS,LinkedIn,15,2.0,61.0,0,0,0,1
ACC_00126,Enterprise,Education,Organic Search,3,3.0,66.0,0,0,0,1
ACC_00142,Pro,Education,LinkedIn,13,3.0,71.0,0,1,0,1
ACC_00150,Basic,SaaS,Content Marketing,3,2.0,88.0,1,0,0,1
ACC_00153,Basic,Manufacturing,Organic Search,11,3.0,71.0,0,0,0,1
ACC_00154,Enterprise,Marketing,Paid Search,10,2.0,80.0,0,0,0,1
ACC_00169,Enterprise,Healthcare,Paid Search,5,3.0,72.0,0,0,0,1
ACC_00181,Enterprise,E-commerce,Referral,10,2.0,72.0,0,1,0,1
ACC_00211,Enterprise,Finance,Content Marketing,22,3.0,73.0,1,1,0,1
ACC_00214,Basic,SaaS,Events,7,3.0,88.0,0,1,0,1
ACC_00215,Pro,Manufacturing,Organic Search,11,3.0,61.0,1,1,0,1
ACC_00218,Pro,SaaS,Partnership,15,2.0,86.0,0,0,0,1
ACC_00258,Enterprise,Healthcare,Organic Search,15,3.0,48.0,0,1,0,1
ACC_00264,Basic,Healthcare,Partnership,9,3.0,85.0,0,0,0,1
ACC_00279,Pro,Consulting,Content Marketing,6,4.0,80.0,1,1,0,1
ACC_00287,Basic,SaaS,Paid Search,9,3.0,87.0,0,0,0,1
ACC_00296,Enterprise,Finance,LinkedIn,8,3.0,66.0,1,1,0,1
ACC_00309,Enterprise,Consulting,Content Marketing,3,2.0,17.0,0,0,0,1
ACC_00314,Enterprise,Manufacturing,Partnership,11,4.0,55.0,0,1,0,1
ACC_00319,Basic,E-commerce,Referral,18,3.0,56.0,0,1,0,1
ACC_00342,Enterprise,Consulting,Organic Search,15,3.0,82.0,0,0,0,1
ACC_00357,Basic,SaaS,Organic Search,4,3.0,84.0,1,1,0,1
ACC_00360,Pro,Finance,Direct,7,3.0,60.0,1,1,0,1
ACC_00365,Basic,Consulting,Referral,3,4.0,29.0,0,1,0,1
ACC_00374,Pro,Education,Referral,5,3.0,66.0,0,0,0,1
ACC_00381,Basic,Education,LinkedIn,24,3.0,77.0,0,0,0,1
ACC_00386,Enterprise,Media,Organic Search,20,3.0,73.0,0,0,0,1
ACC_00408,Enterprise,Finance,Content Marketing,8,3.0,86.0,0,0,0,1
ACC_00409,Basic,Real Estate,Organic Search,8,3.0,62.0,1,0,0,1
ACC_00410,Pro,SaaS,Direct,2,3.0,60.0,0,1,0,1
ACC_00415,Pro,Marketing,Paid Search,20,4.0,81.0,1,0,0,0
ACC_00431,Enterprise,Marketing,Partnership,2,3.0,70.0,0,0,0,1
ACC_00432,Basic,Marketing,Organic Search,16,3.0,64.0,0,0,0,1
ACC_00442,Enterprise,Media,Partnership,7,2.0,73.0,0,0,0,1
ACC_00445,Enterprise,Healthcare,Paid Search,10,2.0,78.0,1,0,0,1
ACC_00455,Basic,Healthcare,Partnership,9,2.0,67.0,0,0,0,1
ACC_00467,Basic,Finance,Events,4,3.0,72.0,1,1,0,1
ACC_00468,Basic,SaaS,Paid Search,9,3.0,76.0,0,0,0,1
ACC_00483,Pro,Healthcare,Partnership,3,3.0,115.0,0,0,0,1
ACC_00515,Basic,Healthcare,Paid Search,1,2.0,10.0,1,0,0,1
ACC_00520,Pro,Media,Content Marketing,11,3.0,61.0,0,0,0,1
ACC_00524,Basic,Education,Organic Search,5,3.0,49.0,0,1,0,1
ACC_00527,Enterprise,Manufacturing,Partnership,5,2.0,57.0,1,0,0,1
ACC_00537,Enterprise,Consulting,Events,15,2.0,74.0,1,1,0,1
ACC_00541,Basic,E-commerce,LinkedIn,12,3.0,68.0,0,0,0,1
ACC_00542,Basic,Manufacturing,Direct,20,3.0,76.0,0,1,0,1
ACC_00546,Enterprise,E-commerce,Organic Search,5,4.0,71.0,0,0,0,0
ACC_00549,Basic,Real Estate,Paid Search,15,3.0,82.0,1,1,0,1
ACC_00593,Pro,SaaS,Referral,14,3.0,50.0,0,0,0,1
ACC_00597,Pro,Marketing,Content Marketing,26,3.0,58.0,0,0,0,1
ACC_00599,Enterprise,Finance,LinkedIn,21,3.0,65.0,1,0,0,1
ACC_00606,Pro,Marketing,Referral,4,3.0,92.0,0,0,0,1
ACC_00615,Enterprise,SaaS,Referral,2,4.0,63.0,0,0,0,1
ACC_00616,Enterprise,Media,Paid Search,14,3.0,63.0,1,0,0,1
ACC_00619,Basic,Marketing,Referral,22,3.0,91.0,0,0,0,1
ACC_00623,Enterprise,Real Estate,Organic Search,12,3.0,69.0,0,0,0,1
ACC_00627,Basic,Consulting,Content Marketing,18,3.0,76.0,1,0,0,1
ACC_00629,Pro,Manufacturing,LinkedIn,7,3.0,46.0,0,0,0,1
ACC_00637,Pro,E-commerce,Events,4,3.0,58.0,0,0,0,1
ACC_00638,Enterprise,Real Estate,Organic Search,10,3.0,64.0,0,1,0,1
ACC_00642,Basic,Real Estate,Paid Search,13,3.0,37.0,1,0,0,1
ACC_00649,Pro,Manufacturing,Organic Search,3,1.0,73.0,0,0,0,1
ACC_00650,Basic,Healthcare,Partnership,25,3.0,61.0,1,1,0,1
ACC_00663,Basic,Real Estate,Organic Search,22,3.0,58.0,0,0,0,1
ACC_00669,Enterprise,SaaS,Events,7,3.0,72.0,0,0,0,1
ACC_00677,Basic,Education,Organic Search,6,3.0,89.0,0,0,0,1
ACC_00686,Enterprise,Manufacturing,Events,9,3.0,90.0,1,0,0,1
ACC_00696,Basic,Finance,Partnership,24,3.0,67.0,1,0,0,1
ACC_00698,Pro,Consulting,Paid Search,3,2.0,83.0,1,0,0,1
ACC_00699,Enterprise,E-commerce,Organic Search,12,3.0,88.0,0,0,0,1
ACC_00714,Enterprise,Healthcare,Paid Search,13,3.0,77.0,0,0,0,1
ACC_00746,Basic,Healthcare,Direct,2,3.0,94.0,0,0,0,1
ACC_00753,Pro,Finance,Content Marketing,15,3.0,69.0,0,1,0,1
ACC_00810,Enterprise,Media,Organic Search,21,3.0,70.0,1,1,0,1
ACC_00814,Enterprise,Consulting,Paid Search,7,3.0,82.0,0,0,0,1
ACC_00816,Enterprise,SaaS,Referral,12,2.0,82.0,0,0,0,1
ACC_00827,Enterprise,Education,Direct,16,2.0,73.0,1,1,0,1
ACC_00830,Enterprise,Healthcare,Organic Search,2,2.0,97.0,1,1,0,1
ACC_00833,Enterprise,Manufacturing,LinkedIn,11,3.0,54.0,1,0,0,1
ACC_00835,Basic,E-commerce,Organic Search,7,2.0,87.0,1,0,0,1
ACC_00836,Pro,Manufacturing,Content Marketing,1,3.0,80.0,1,0,0,1
ACC_00846,Basic,Manufacturing,Partnership,7,3.0,63.0,1,1,0,1
ACC_00849,Pro,Media,Organic Search,4,2.0,60.0,0,0,0,1
ACC_00853,Pro,E-commerce,Organic Search,13,3.0,62.0,1,1,0,1
ACC_00861,Basic,Education,Content Marketing,7,4.0,69.0,0,0,0,1
ACC_00878,Basic,Marketing,Organic Search,13,2.0,76.0,0,0,0,1
ACC_00880,Pro,Real Estate,Organic Search,3,2.0,66.0,0,0,0,1
ACC_00889,Pro,Healthcare,Content Marketing,6,3.0,84.0,0,1,0,1
ACC_00891,Pro,SaaS,Content Marketing,11,2.0,35.0,0,0,0,1
ACC_00905,Basic,SaaS,Organic Search,4,3.0,48.0,0,1,0,1
ACC_00909,Pro,Real Estate,Organic Search,17,2.0,61.0,0,1,0,1
ACC_00911,Basic,Marketing,Organic Search,14,3.0,71.0,1,0,0,1
ACC_00912,Basic,Media,Events,20,3.0,55.0,0,0,0,1
