usage_id,account_id,feature_name,usage_date,usage_count,usage_duration_secs,error_count,is_beta_feature
USG_000402,ACC_00001,Webhook,2023-07-02,18,5220,0,0
USG_000403,ACC_00001,Bulk Import,2023-07-02,15,4095,0,0
USG_000404,ACC_00001,Dashboard Export,2023-07-02,1,314,0,0
USG_000405,ACC_00001,Mobile App,2023-07-02,6,474,0,0
USG_000406,ACC_00001,SSO,2023-07-04,2,302,0,0
USG_000407,ACC_00001,Webhook,2023-07-04,19,3040,0,0
USG_000408,ACC_00001,Bulk Import,2023-07-04,16,5232,0,0
USG_000409,ACC_00001,Dashboard Export,2023-07-04,11,935,0,0
USG_000410,ACC_00001,Mobile App,2023-07-04,17,1870,0,0
USG_000411,ACC_00001,SSO,2023-07-09,6,2610,0,0
USG_000412,ACC_00001,Webhook,2023-07-09,1,64,1,0
USG_000413,ACC_00001,Bulk Import,2023-07-09,3,576,0,0
USG_000414,ACC_00001,Dashboard Export,2023-07-09,11,2497,0,0
USG_000415,ACC_00001,Mobile App,2023-07-09,6,606,0,0
USG_000416,ACC_00001,SSO,2023-07-15,10,1990,0,0
USG_000417,ACC_00001,Webhook,2023-07-15,3,873,0,0
USG_000418,ACC_00001,Bulk Import,2023-07-15,8,1024,0,0
USG_000419,ACC_00001,Dashboard Export,2023-07-15,15,4260,0,0
USG_000420,ACC_00001,Mobile App,2023-07-15,14,7476,0,0
USG_000421,ACC_00001,SSO,2023-07-19,18,8424,0,0
USG_000422,ACC_00001,Webhook,2023-07-19,14,686,0,0
USG_000423,ACC_00001,Bulk Import,2023-07-19,7,2065,0,0
USG_000424,ACC_00001,Dashboard Export,2023-07-19,2,1132,0,0
USG_000425,ACC_00001,Mobile App,2023-07-19,1,322,0,0
USG_000426,ACC_00001,SSO,2023-07-22,3,1545,0,0
USG_000427,ACC_00001,Webhook,2023-07-22,2,66,0,0
USG_000428,ACC_00001,Bulk Import,2023-07-22,10,5240,0,0
USG_000429,ACC_00001,Dashboard Export,2023-07-22,1,286,0,0
USG_000430,ACC_00001,Mobile App,2023-07-22,1,78,0,0
USG_000431,ACC_00001,SSO,2023-07-24,15,8820,0,0
USG_000432,ACC_00001,Webhook,2023-07-24,17,9962,0,0
USG_000433,ACC_00001,Bulk Import,2023-07-24,3,432,0,0
USG_000434,ACC_00001,Dashboard Export,2023-07-24,5,2885,1,0
USG_000435,ACC_00001,Mobile App,2023-07-24,4,2384,0,0
USG_000436,ACC_00001,SSO,2023-07-25,4,2080,0,0
USG_000437,ACC_00001,Webhook,2023-07-25,8,4704,0,0
USG_000438,ACC_00001,Bulk Import,2023-07-25,4,1332,0,0
USG_000439,ACC_00001,Dashboard Export,2023-07-25,1,39,0,0
USG_000440,ACC_00001,Mobile App,2023-07-25,15,2520,0,0
USG_000441,ACC_00001,SSO,2023-07-29,1,278,0,0
USG_000442,ACC_00001,Webhook,2023-07-29,16,2848,0,0
USG_000443,ACC_00001,Bulk Import,2023-07-29,17,4437,0,0
USG_000444,ACC_00001,Dashboard Export,2023-07-29,1,415,0,0
USG_000445,ACC_00001,Mobile App,2023-07-29,3,849,0,0
USG_000446,ACC_00001,SSO,2023-08-01,3,180,0,0
USG_000447,ACC_00001,Webhook,2023-08-01,19,3439,0,0
USG_000448,ACC_00001,Bulk Import,2023-08-01,7,1736,0,0
USG_000449,ACC_00001,Dashboard Export,2023-08-01,4,244,0,0
USG_000450,ACC_00001,Mobile App,2023-08-01,17,9367,0,0
USG_000451,ACC_00001,SSO,2023-08-02,10,2180,0,0
USG_000452,ACC_00001,Webhook,2023-08-02,8,1720,0,0
USG_000453,ACC_00001,Bulk Import,2023-08-02,2,180,0,0
USG_000454,ACC_00001,Dashboard Export,2023-08-02,4,332,0,0
USG_000455,ACC_00001,Mobile App,2023-08-02,19,9652,0,0
USG_000456,ACC_00001,SSO,2023-08-03,16,5936,0,0
USG_000457,ACC_00001,Webhook,2023-08-03,3,1563,0,0
USG_000458,ACC_00001,Bulk Import,2023-08-03,2,1056,1,0
USG_000459,ACC_00001,Dashboard Export,2023-08-03,3,192,0,0
USG_000460,ACC_00001,Mobile App,2023-08-03,15,5040,0,0
USG_000461,ACC_00001,SSO,2023-08-06,3,891,0,0
USG_000462,ACC_00001,Webhook,2023-08-06,12,7044,0,0
USG_000463,ACC_00001,Bulk Import,2023-08-06,6,3234,0,0
USG_000464,ACC_00001,Dashboard Export,2023-08-06,13,4680,0,0
USG_000465,ACC_00001,Mobile App,2023-08-06,6,816,0,0
USG_000466,ACC_00001,SSO,2023-08-12,7,2828,0,0
USG_000467,ACC_00001,Webhook,2023-08-12,4,1752,1,0
USG_000468,ACC_00001,Bulk Import,2023-08-12,9,2718,0,0
USG_000469,ACC_00001,Dashboard Export,2023-08-12,2,300,0,0
USG_000470,ACC_00001,Mobile App,2023-08-12,19,8284,0,0
USG_000471,ACC_00001,SSO,2023-08-14,17,10149,0,0
USG_000472,ACC_00001,Webhook,2023-08-14,8,616,0,0
USG_000473,ACC_00001,Bulk Import,2023-08-14,17,8228,0,0
USG_000474,ACC_00001,Dashboard Export,2023-08-14,3,864,0,0
USG_000475,ACC_00001,Mobile App,2023-08-14,13,4147,0,0
USG_000476,ACC_00001,SSO,2023-08-17,16,3088,0,0
USG_000477,ACC_00001,Webhook,2023-08-17,9,459,0,0
USG_000478,ACC_00001,Bulk Import,2023-08-17,9,675,1,0
USG_000479,ACC_00001,Dashboard Export,2023-08-17,4,736,1,0
USG_000480,ACC_00001,Mobile App,2023-08-17,9,3321,0,0
USG_000481,ACC_00001,SSO,2023-08-24,1,191,0,0
USG_000482,ACC_00001,Webhook,2023-08-24,17,9809,0,0
USG_000483,ACC_00001,Bulk Import,2023-08-24,11,1683,0,0
USG_000484,ACC_00001,Dashboard Export,2023-08-24,3,861,0,0
USG_000485,ACC_00001,Mobile App,2023-08-24,18,1062,0,0
USG_000486,ACC_00001,SSO,2023-08-25,3,432,0,0
USG_000487,ACC_00001,Webhook,2023-08-25,1,331,0,0
USG_000488,ACC_00001,Bulk Import,2023-08-25,1,50,0,0
USG_000489,ACC_00001,Dashboard Export,2023-08-25,7,1113,0,0
USG_000490,ACC_00001,Mobile App,2023-08-25,4,1648,0,0
USG_000491,ACC_00001,SSO,2023-08-29,7,1869,0,0
USG_000492,ACC_00001,Webhook,2023-08-29,10,2320,0,0
USG_000493,ACC_00001,Bulk Import,2023-08-29,18,3726,0,0
USG_000494,ACC_00001,Dashboard Export,2023-08-29,6,2466,0,0
USG_000495,ACC_00001,Mobile App,2023-08-29,18,7362,1,0
USG_000496,ACC_00001,SSO,2023-09-02,18,6246,0,0
USG_000497,ACC_00001,Webhook,2023-09-02,18,6048,0,0
USG_000498,ACC_00001,Bulk Import,2023-09-02,9,2430,0,0
USG_000499,ACC_00001,Dashboard Export,2023-09-02,2,1152,0,0
USG_000500,ACC_00001,Mobile App,2023-09-02,7,1036,0,0
USG_000501,ACC_00001,SSO,2023-09-06,19,10678,0,0
USG_000502,ACC_00001,Webhook,2023-09-06,13,1664,0,0
USG_000503,ACC_00001,Bulk Import,2023-09-06,2,846,0,0
USG_000504,ACC_00001,Dashboard Export,2023-09-06,5,1005,0,0
USG_000505,ACC_00001,Mobile App,2023-09-06,14,2660,0,0
USG_000506,ACC_00001,SSO,2023-09-11,2,498,0,0
USG_000507,ACC_00001,Webhook,2023-09-11,4,1920,0,0
USG_000508,ACC_00001,Bulk Import,2023-09-11,9,4275,0,0
USG_000509,ACC_00001,Dashboard Export,2023-09-11,1,598,0,0
USG_000510,ACC_00001,Mobile App,2023-09-11,10,2440,0,0
USG_000511,ACC_00001,SSO,2023-09-22,19,11267,0,0
USG_000512,ACC_00001,Webhook,2023-09-22,6,3522,0,0
USG_000513,ACC_00001,Bulk Import,2023-09-22,2,462,0,0
USG_000514,ACC_00001,Dashboard Export,2023-09-22,2,540,0,0
USG_000515,ACC_00001,Mobile App,2023-09-22,2,396,0,0
USG_000516,ACC_00001,SSO,2023-09-25,3,1305,0,0
USG_000517,ACC_00001,Webhook,2023-09-25,15,7245,0,0
USG_000518,ACC_00001,Bulk Import,2023-09-25,8,4272,0,0
USG_000519,ACC_00001,Dashboard Export,2023-09-25,1,190,0,0
USG_000520,ACC_00001,Mobile App,2023-09-25,3,1476,0,0
USG_000521,ACC_00001,SSO,2023-09-27,18,3330,0,0
USG_000522,ACC_00001,Webhook,2023-09-27,4,1324,0,0
USG_000523,ACC_00001,Bulk Import,2023-09-27,8,2280,0,0
USG_000524,ACC_00001,Dashboard Export,2023-09-27,13,1170,0,0
USG_000525,ACC_00001,Mobile App,2023-09-27,2,546,0,0
USG_000526,ACC_00001,SSO,2023-10-01,2,450,0,0
USG_000527,ACC_00001,Webhook,2023-10-01,5,2760,0,0
USG_000528,ACC_00001,Bulk Import,2023-10-01,15,6885,0,0
USG_000529,ACC_00001,Dashboard Export,2023-10-01,3,639,0,0
USG_000530,ACC_00001,Mobile App,2023-10-01,6,2130,0,0
USG_000531,ACC_00001,SSO,2023-10-04,2,102,0,0
USG_000532,ACC_00001,Webhook,2023-10-04,19,1957,0,0
USG_000533,ACC_00001,Bulk Import,2023-10-04,16,3136,0,0
USG_000534,ACC_00001,Dashboard Export,2023-10-04,2,212,0,0
USG_000535,ACC_00001,Mobile App,2023-10-04,10,1390,0,0
USG_000536,ACC_00001,SSO,2023-10-18,1,455,0,0
USG_000537,ACC_00001,Webhook,2023-10-18,4,772,0,0
USG_000538,ACC_00001,Bulk Import,2023-10-18,1,540,0,0
USG_000539,ACC_00001,Dashboard Export,2023-10-18,10,2450,0,0
USG_000540,ACC_00001,Mobile App,2023-10-18,4,624,0,0
USG_000541,ACC_00001,SSO,2023-10-19,1,299,0,0
USG_000542,ACC_00001,Webhook,2023-10-19,11,1892,1,0
USG_000543,ACC_00001,Bulk Import,2023-10-19,4,1596,0,0
USG_000544,ACC_00001,Dashboard Export,2023-10-19,1,112,0,0
USG_000545,ACC_00001,Mobile App,2023-10-19,19,3154,0,0
USG_000546,ACC_00001,SSO,2023-10-20,14,3094,0,0
USG_000547,ACC_00001,Webhook,2023-10-20,1,468,0,0
USG_000548,ACC_00001,Bulk Import,2023-10-20,14,7238,0,0
USG_000549,ACC_00001,Dashboard Export,2023-10-20,15,3480,0,0
USG_000550,ACC_00001,Mobile App,2023-10-20,2,730,0,0
USG_000551,ACC_00001,SSO,2023-10-24,4,636,0,0
USG_000552,ACC_00001,Webhook,2023-10-24,7,658,0,0
USG_000553,ACC_00001,Bulk Import,2023-10-24,4,1036,1,0
USG_000554,ACC_00001,Dashboard Export,2023-10-24,2,860,0,0
USG_000555,ACC_00001,Mobile App,2023-10-24,14,1988,0,0
USG_000556,ACC_00001,SSO,2023-10-25,1,383,0,0
USG_000557,ACC_00001,Webhook,2023-10-25,1,517,0,0
USG_000558,ACC_00001,Bulk Import,2023-10-25,19,9006,0,0
USG_000559,ACC_00001,Dashboard Export,2023-10-25,6,2208,0,0
USG_000560,ACC_00001,Mobile App,2023-10-25,2,1102,0,0
USG_000561,ACC_00001,SSO,2023-10-26,13,3601,0,0
USG_000562,ACC_00001,Webhook,2023-10-26,9,2052,0,0
USG_000563,ACC_00001,Bulk Import,2023-10-26,1,543,0,0
USG_000564,ACC_00001,Dashboard Export,2023-10-26,5,2745,0,0
USG_000565,ACC_00001,Mobile App,2023-10-26,19,7980,0,0
USG_000566,ACC_00001,SSO,2023-10-27,7,763,0,0
USG_000567,ACC_00001,Webhook,2023-10-27,7,3094,0,0
USG_000568,ACC_00001,Bulk Import,2023-10-27,1,550,0,0
USG_000569,ACC_00001,Dashboard Export,2023-10-27,13,6435,0,0
USG_000570,ACC_00001,Mobile App,2023-10-27,15,1350,0,0
USG_000571,ACC_00001,SSO,2023-11-06,3,1365,0,0
USG_000572,ACC_00001,Webhook,2023-11-06,2,820,0,0
USG_000573,ACC_00001,Bulk Import,2023-11-06,10,5710,0,0
USG_000574,ACC_00001,Dashboard Export,2023-11-06,17,2890,0,0
USG_000575,ACC_00001,Mobile App,2023-11-06,2,160,0,0
USG_000576,ACC_00001,SSO,2023-11-08,14,5082,0,0
USG_000577,ACC_00001,Webhook,2023-11-08,2,888,0,0
USG_000578,ACC_00001,Bulk Import,2023-11-08,12,3036,0,0
USG_000579,ACC_00001,Dashboard Export,2023-11-08,4,1584,0,0
USG_000580,ACC_00001,Mobile App,2023-11-08,9,3717,0,0
USG_000581,ACC_00001,SSO,2023-11-11,11,5863,0,0
USG_000582,ACC_00001,Webhook,2023-11-11,19,7847,0,0
USG_000583,ACC_00001,Bulk Import,2023-11-11,4,1212,0,0
USG_000584,ACC_00001,Dashboard Export,2023-11-11,9,2367,0,0
USG_000585,ACC_00001,Mobile App,2023-11-11,2,382,0,0
USG_000586,ACC_00001,SSO,2023-11-20,2,916,0,0
USG_000587,ACC_00001,Webhook,2023-11-20,7,3577,0,0
USG_000588,ACC_00001,Bulk Import,2023-11-20,3,1035,0,0
USG_000589,ACC_00001,Dashboard Export,2023-11-20,9,5121,0,0
USG_000590,ACC_00001,Mobile App,2023-11-20,5,645,0,0
USG_000591,ACC_00001,SSO,2023-11-21,1,207,0,0
USG_000592,ACC_00001,Webhook,2023-11-21,17,2363,0,0
USG_000593,ACC_00001,Bulk Import,2023-11-21,4,1616,0,0
USG_000594,ACC_00001,Dashboard Export,2023-11-21,16,8976,0,0
USG_000595,ACC_00001,Mobile App,2023-11-21,17,3519,0,0
USG_000596,ACC_00001,SSO,2023-12-04,4,1216,0,0
USG_000597,ACC_00001,Webhook,2023-12-04,4,1620,0,0
USG_000598,ACC_00001,Bulk Import,2023-12-04,3,639,0,0
USG_000599,ACC_00001,Dashboard Export,2023-12-04,14,7924,0,0
USG_000600,ACC_00001,Mobile App,2023-12-04,1,569,0,0
USG_000601,ACC_00001,SSO,2023-12-08,2,222,0,0
USG_000602,ACC_00001,Webhook,2023-12-08,2,176,0,0
USG_000603,ACC_00001,Bulk Import,2023-12-08,6,1644,0,0
USG_000604,ACC_00001,Dashboard Export,2023-12-08,14,5320,0,0
USG_000605,ACC_00001,Mobile App,2023-12-08,1,293,0,0
USG_000606,ACC_00001,SSO,2023-12-13,8,672,0,0
USG_000607,ACC_00001,Webhook,2023-12-13,16,5824,1,0
USG_000608,ACC_00001,Bulk Import,2023-12-13,1,308,0,0
USG_000609,ACC_00001,Dashboard Export,2023-12-13,15,2400,0,0
USG_000610,ACC_00001,Mobile App,2023-12-13,3,657,0,0
USG_000611,ACC_00001,SSO,2023-12-16,3,1608,0,0
USG_000612,ACC_00001,Webhook,2023-12-16,13,4576,0,0
USG_000613,ACC_00001,Bulk Import,2023-12-16,9,5013,0,0
USG_000614,ACC_00001,Dashboard Export,2023-12-16,1,480,0,0
USG_000615,ACC_00001,Mobile App,2023-12-16,14,1680,0,0
USG_000616,ACC_00001,SSO,2023-12-17,19,6194,0,0
USG_000617,ACC_00001,Webhook,2023-12-17,5,1250,0,0
USG_000618,ACC_00001,Bulk Import,2023-12-17,1,434,0,0
USG_000619,ACC_00001,Dashboard Export,2023-12-17,3,93,0,0
USG_000620,ACC_00001,Mobile App,2023-12-17,1,198,0,0
USG_000621,ACC_00001,SSO,2023-12-21,2,566,0,0
USG_000622,ACC_00001,Webhook,2023-12-21,2,472,0,0
USG_000623,ACC_00001,Bulk Import,2023-12-21,4,1516,0,0
USG_000624,ACC_00001,Dashboard Export,2023-12-21,2,436,0,0
USG_000625,ACC_00001,Mobile App,2023-12-21,17,6749,0,0
USG_000626,ACC_00001,SSO,2023-12-28,6,3354,0,0
USG_000627,ACC_00001,Webhook,2023-12-28,16,5056,0,0
USG_000628,ACC_00001,Bulk Import,2023-12-28,7,2926,0,0
USG_000629,ACC_00001,Dashboard Export,2023-12-28,3,1152,0,0
USG_000630,ACC_00001,Mobile App,2023-12-28,3,168,0,0
USG_000631,ACC_00001,SSO,2024-01-01,15,2490,0,0
USG_000632,ACC_00001,Webhook,2024-01-01,6,2028,0,0
USG_000633,ACC_00001,Bulk Import,2024-01-01,14,6748,0,0
USG_000634,ACC_00001,Dashboard Export,2024-01-01,2,118,0,0
USG_000635,ACC_00001,Mobile App,2024-01-01,1,227,0,0
USG_000636,ACC_00001,SSO,2024-01-09,4,1128,0,0
USG_000637,ACC_00001,Webhook,2024-01-09,2,316,1,0
USG_000638,ACC_00001,Bulk Import,2024-01-09,1,547,0,0
USG_000639,ACC_00001,Dashboard Export,2024-01-09,1,113,1,0
USG_000640,ACC_00001,Mobile App,2024-01-09,3,1320,0,0
USG_000641,ACC_00001,SSO,2024-01-10,8,2088,0,0
USG_000642,ACC_00001,Webhook,2024-01-10,19,8968,0,0
USG_000643,ACC_00001,Bulk Import,2024-01-10,3,993,0,0
USG_000644,ACC_00001,Dashboard Export,2024-01-10,18,3258,0,0
USG_000645,ACC_00001,Mobile App,2024-01-10,2,88,0,0
USG_000646,ACC_00001,SSO,2024-01-18,5,1535,0,0
USG_000647,ACC_00001,Webhook,2024-01-18,5,2155,0,0
USG_000648,ACC_00001,Bulk Import,2024-01-18,15,7590,0,0
USG_000649,ACC_00001,Dashboard Export,2024-01-18,14,2296,0,0
USG_000650,ACC_00001,Mobile App,2024-01-18,10,2080,1,0
USG_000651,ACC_00001,SSO,2024-01-22,4,428,0,0
USG_000652,ACC_00001,Webhook,2024-01-22,1,584,0,0
USG_000653,ACC_00001,Bulk Import,2024-01-22,6,1290,0,0
USG_000654,ACC_00001,Dashboard Export,2024-01-22,4,1284,0,0
USG_000655,ACC_00001,Mobile App,2024-01-22,11,1034,0,0
USG_000656,ACC_00001,SSO,2024-01-26,17,3689,0,0
USG_000657,ACC_00001,Webhook,2024-01-26,13,2769,0,0
USG_000658,ACC_00001,Bulk Import,2024-01-26,2,196,0,0
USG_000659,ACC_00001,Dashboard Export,2024-01-26,18,7650,0,0
USG_000660,ACC_00001,Mobile App,2024-01-26,4,348,0,0
USG_000661,ACC_00001,SSO,2024-01-29,2,556,0,0
USG_000662,ACC_00001,Webhook,2024-01-29,1,270,0,0
USG_000663,ACC_00001,Bulk Import,2024-01-29,16,2832,0,0
USG_000664,ACC_00001,Dashboard Export,2024-01-29,5,1060,0,0
USG_000665,ACC_00001,Mobile App,2024-01-29,6,1242,1,0
USG_000666,ACC_00001,SSO,2024-01-31,14,2058,0,0
USG_000667,ACC_00001,Webhook,2024-01-31,1,365,0,0
USG_000668,ACC_00001,Bulk Import,2024-01-31,3,1275,0,0
USG_000669,ACC_00001,Dashboard Export,2024-01-31,10,1930,0,0
USG_000670,ACC_00001,Mobile App,2024-01-31,4,248,0,0
USG_000671,ACC_00001,SSO,2024-02-04,2,1034,0,0
USG_000672,ACC_00001,Webhook,2024-02-04,2,388,0,0
USG_000673,ACC_00001,Bulk Import,2024-02-04,12,4596,0,0
USG_000674,ACC_00001,Dashboard Export,2024-02-04,13,6383,0,0
USG_000675,ACC_00001,Mobile App,2024-02-04,14,1918,0,0
USG_000676,ACC_00001,SSO,2024-02-09,18,2556,0,0
USG_000677,ACC_00001,Webhook,2024-02-09,8,752,0,0
USG_000678,ACC_00001,Bulk Import,2024-02-09,4,2096,0,0
USG_000679,ACC_00001,Dashboard Export,2024-02-09,10,1500,0,0
USG_000680,ACC_00001,Mobile App,2024-02-09,7,1309,0,0
USG_000681,ACC_00001,SSO,2024-02-11,2,134,0,0
USG_000682,ACC_00001,Webhook,2024-02-11,5,2385,0,0
USG_000683,ACC_00001,Bulk Import,2024-02-11,1,515,0,0
USG_000684,ACC_00001,Dashboard Export,2024-02-11,7,4067,0,0
USG_000685,ACC_00001,Mobile App,2024-02-11,18,10692,0,0
USG_000686,ACC_00001,SSO,2024-02-15,7,2303,0,0
USG_000687,ACC_00001,Webhook,2024-02-15,4,224,0,0
USG_000688,ACC_00001,Bulk Import,2024-02-15,8,824,0,0
USG_000689,ACC_00001,Dashboard Export,2024-02-15,1,247,0,0
USG_000690,ACC_00001,Mobile App,2024-02-15,2,262,0,0
USG_000691,ACC_00001,SSO,2024-02-18,15,1350,0,0
USG_000692,ACC_00001,Webhook,2024-02-18,12,1452,0,0
USG_000693,ACC_00001,Bulk Import,2024-02-18,5,575,0,0
USG_000694,ACC_00001,Dashboard Export,2024-02-18,10,5360,0,0
USG_000695,ACC_00001,Mobile App,2024-02-18,14,4704,0,0
USG_000696,ACC_00001,SSO,2024-02-25,3,1263,0,0
USG_000697,ACC_00001,Webhook,2024-02-25,6,1644,0,0
USG_000698,ACC_00001,Bulk Import,2024-02-25,3,1374,0,0
USG_000699,ACC_00001,Dashboard Export,2024-02-25,1,585,0,0
USG_000700,ACC_00001,Mobile App,2024-02-25,17,5950,0,0
USG_000701,ACC_00001,SSO,2024-02-29,18,6948,0,0
USG_000702,ACC_00001,Webhook,2024-02-29,10,380,0,0
USG_000703,ACC_00001,Bulk Import,2024-02-29,8,2584,0,0
USG_000704,ACC_00001,Dashboard Export,2024-02-29,2,1108,0,0
USG_000705,ACC_00001,Mobile App,2024-02-29,3,270,0,0
USG_000706,ACC_00001,SSO,2024-03-03,8,2048,0,0
USG_000707,ACC_00001,Webhook,2024-03-03,11,2310,0,0
USG_000708,ACC_00001,Bulk Import,2024-03-03,5,2220,0,0
USG_000709,ACC_00001,Dashboard Export,2024-03-03,7,672,0,0
USG_000710,ACC_00001,Mobile App,2024-03-03,7,1330,0,0
USG_000711,ACC_00001,SSO,2024-03-05,3,1662,0,0
USG_000712,ACC_00001,Webhook,2024-03-05,3,123,0,0
USG_000713,ACC_00001,Bulk Import,2024-03-05,5,1795,0,0
USG_000714,ACC_00001,Dashboard Export,2024-03-05,16,2800,0,0
USG_000715,ACC_00001,Mobile App,2024-03-05,1,555,0,0
USG_000716,ACC_00001,SSO,2024-03-06,18,10530,0,0
USG_000717,ACC_00001,Webhook,2024-03-06,1,233,0,0
USG_000718,ACC_00001,Bulk Import,2024-03-06,1,473,0,0
USG_000719,ACC_00001,Dashboard Export,2024-03-06,18,1170,0,0
USG_000720,ACC_00001,Mobile App,2024-03-06,9,297,0,0
USG_000721,ACC_00001,SSO,2024-03-09,7,1484,0,0
USG_000722,ACC_00001,Webhook,2024-03-09,1,228,0,0
USG_000723,ACC_00001,Bulk Import,2024-03-09,2,708,0,0
USG_000724,ACC_00001,Dashboard Export,2024-03-09,7,2037,0,0
USG_000725,ACC_00001,Mobile App,2024-03-09,1,73,0,0
USG_000726,ACC_00001,SSO,2024-03-15,14,4326,0,0
USG_000727,ACC_00001,Webhook,2024-03-15,1,432,0,0
USG_000728,ACC_00001,Bulk Import,2024-03-15,4,580,0,0
USG_000729,ACC_00001,Dashboard Export,2024-03-15,3,186,0,0
USG_000730,ACC_00001,Mobile App,2024-03-15,6,312,0,0
USG_000731,ACC_00001,SSO,2024-03-17,5,2135,0,0
USG_000732,ACC_00001,Webhook,2024-03-17,3,864,0,0
USG_000733,ACC_00001,Bulk Import,2024-03-17,3,1029,1,0
USG_000734,ACC_00001,Dashboard Export,2024-03-17,4,1492,0,0
USG_000735,ACC_00001,Mobile App,2024-03-17,2,482,0,0
USG_000736,ACC_00001,SSO,2024-03-19,3,1047,0,0
USG_000737,ACC_00001,Webhook,2024-03-19,15,6720,1,0
USG_000738,ACC_00001,Bulk Import,2024-03-19,1,401,0,0
USG_000739,ACC_00001,Dashboard Export,2024-03-19,13,689,0,0
USG_000740,ACC_00001,Mobile App,2024-03-19,6,1404,0,0
USG_000741,ACC_00001,SSO,2024-03-22,12,5448,0,0
USG_000742,ACC_00001,Webhook,2024-03-22,16,8992,0,0
USG_000743,ACC_00001,Bulk Import,2024-03-22,3,258,0,0
USG_000744,ACC_00001,Dashboard Export,2024-03-22,8,1632,0,0
USG_000745,ACC_00001,Mobile App,2024-03-22,3,363,0,0
USG_000746,ACC_00001,SSO,2024-03-29,1,217,0,0
USG_000747,ACC_00001,Webhook,2024-03-29,1,126,0,0
USG_000748,ACC_00001,Bulk Import,2024-03-29,2,314,0,0
USG_000749,ACC_00001,Dashboard Export,2024-03-29,3,1257,0,0
USG_000750,ACC_00001,Mobile App,2024-03-29,1,522,0,0
USG_000751,ACC_00001,SSO,2024-04-02,3,591,0,0
USG_000752,ACC_00001,Webhook,2024-04-02,3,645,0,0
USG_000753,ACC_00001,Bulk Import,2024-04-02,13,2756,0,0
USG_000754,ACC_00001,Dashboard Export,2024-04-02,17,5049,0,0
USG_000755,ACC_00001,Mobile App,2024-04-02,2,652,1,0
USG_000756,ACC_00001,SSO,2024-04-03,10,3300,0,0
USG_000757,ACC_00001,Webhook,2024-04-03,2,632,0,0
USG_000758,ACC_00001,Bulk Import,2024-04-03,7,3654,0,0
USG_000759,ACC_00001,Dashboard Export,2024-04-03,2,842,0,0
USG_000760,ACC_00001,Mobile App,2024-04-03,1,420,0,0
USG_000761,ACC_00001,SSO,2024-04-05,3,225,0,0
USG_000762,ACC_00001,Webhook,2024-04-05,2,1166,0,0
USG_000763,ACC_00001,Bulk Import,2024-04-05,5,2600,0,0
USG_000764,ACC_00001,Dashboard Export,2024-04-05,17,1547,0,0
USG_000765,ACC_00001,Mobile App,2024-04-05,8,2328,0,0
USG_000766,ACC_00001,SSO,2024-04-11,7,3311,0,0
USG_000767,ACC_00001,Webhook,2024-04-11,1,291,0,0
USG_000768,ACC_00001,Bulk Import,2024-04-11,8,3048,0,0
USG_000769,ACC_00001,Dashboard Export,2024-04-11,2,722,0,0
USG_000770,ACC_00001,Mobile App,2024-04-11,8,1512,0,0
USG_000771,ACC_00001,SSO,2024-04-14,6,3564,0,0
USG_000772,ACC_00001,Webhook,2024-04-14,1,588,0,0
USG_000773,ACC_00001,Bulk Import,2024-04-14,19,1273,0,0
USG_000774,ACC_00001,Dashboard Export,2024-04-14,4,1556,0,0
USG_000775,ACC_00001,Mobile App,2024-04-14,2,144,0,0
USG_000776,ACC_00001,SSO,2024-04-17,15,4065,0,0
USG_000777,ACC_00001,Webhook,2024-04-17,13,4615,0,0
USG_000778,ACC_00001,Bulk Import,2024-04-17,9,3672,0,0
USG_000779,ACC_00001,Dashboard Export,2024-04-17,1,457,0,0
USG_000780,ACC_00001,Mobile App,2024-04-17,18,3690,0,0
USG_000781,ACC_00001,SSO,2024-04-20,13,7137,0,0
USG_000782,ACC_00001,Webhook,2024-04-20,16,4944,0,0
USG_000783,ACC_00001,Bulk Import,2024-04-20,1,260,0,0
USG_000784,ACC_00001,Dashboard Export,2024-04-20,16,2640,0,0
USG_000785,ACC_00001,Mobile App,2024-04-20,4,168,0,0
USG_000786,ACC_00001,SSO,2024-04-23,14,7854,0,0
USG_000787,ACC_00001,Webhook,2024-04-23,4,1980,0,0
USG_000788,ACC_00001,Bulk Import,2024-04-23,17,1190,0,0
USG_000789,ACC_00001,Dashboard Export,2024-04-23,6,234,0,0
USG_000790,ACC_00001,Mobile App,2024-04-23,6,1908,0,0
USG_000791,ACC_00001,SSO,2024-04-24,4,1144,0,0
USG_000792,ACC_00001,Webhook,2024-04-24,2,1002,0,0
USG_000793,ACC_00001,Bulk Import,2024-04-24,1,107,0,0
USG_000794,ACC_00001,Dashboard Export,2024-04-24,1,554,0,0
USG_000795,ACC_00001,Mobile App,2024-04-24,2,438,0,0
USG_000796,ACC_00001,SSO,2024-04-28,9,1305,0,0
USG_000797,ACC_00001,Webhook,2024-04-28,1,599,0,0
USG_000798,ACC_00001,Bulk Import,2024-04-28,6,258,0,0
USG_000799,ACC_00001,Dashboard Export,2024-04-28,2,704,0,0
USG_000800,ACC_00001,Mobile App,2024-04-28,18,4752,0,0
USG_000801,ACC_00001,SSO,2024-05-01,2,1190,0,0
USG_000802,ACC_00001,Webhook,2024-05-01,11,2002,0,0
USG_000803,ACC_00001,Bulk Import,2024-05-01,4,2140,0,0
USG_000804,ACC_00001,Dashboard Export,2024-05-01,13,1690,0,0
