subscription_id,account_id,plan_tier,mrr_amount,arr_amount,start_date,end_date,billing_frequency,auto_renew_flag
SUB_00359,ACC_00016,Pro,682,8184,2024-03-07,,Monthly,1
SUB_00360,ACC_00016,Pro,682,8184,2024-04-06,,Monthly,1
SUB_00361,ACC_00016,Pro,682,8184,2024-05-06,,Monthly,1
SUB_00362,ACC_00016,Pro,682,8184,2024-06-05,,Monthly,1
SUB_00363,ACC_00016,Pro,682,8184,2024-07-05,,Monthly,1
SUB_00364,ACC_00016,Pro,682,8184,2024-08-04,,Monthly,1
SUB_00365,ACC_00016,Pro,682,8184,2024-09-03,,Monthly,1
SUB_00366,ACC_00016,Pro,682,8184,2024-10-03,,Monthly,1
SUB_00367,ACC_00016,Pro,682,8184,2024-11-02,,Monthly,0
SUB_00368,ACC_00016,Pro,682,8184,2024-12-02,,Annual,1
SUB_00369,ACC_00017,Basic,121,1452,2023-04-21,,Annual,1
SUB_00370,ACC_00017,Basic,121,1452,2023-05-21,,Monthly,1
SUB_00371,ACC_00017,Basic,121,1452,2023-06-20,,Monthly,1
SUB_00372,ACC_00017,Basic,121,1452,2023-07-20,,Annual,1
SUB_00373,ACC_00017,Basic,121,1452,2023-08-19,,Monthly,1
SUB_00374,ACC_00017,Basic,121,1452,2023-09-18,,Monthly,1
SUB_00375,ACC_00017,Basic,121,1452,2023-10-18,,Monthly,1
SUB_00376,ACC_00017,Basic,121,1452,2023-11-17,,Monthly,1
SUB_00377,ACC_00017,Basic,121,1452,2023-12-17,,Annual,1
SUB_00378,ACC_00017,Basic,121,1452,2024-01-16,,Monthly,1
SUB_00379,ACC_00017,Basic,121,1452,2024-02-15,,Annual,1
SUB_00380,ACC_00017,Basic,121,1452,2024-03-16,,Annual,1
SUB_00381,ACC_00017,Basic,121,1452,2024-04-15,,Monthly,1
SUB_00382,ACC_00017,Basic,121,1452,2024-05-15,,Annual,1
SUB_00383,ACC_00017,Basic,121,1452,2024-06-14,,Annual,1
SUB_00384,ACC_00017,Basic,121,1452,2024-07-14,,Annual,1
SUB_00385,ACC_00017,Basic,121,1452,2024-08-13,,Monthly,1
SUB_00386,ACC_00017,Basic,121,1452,2024-09-12,,Annual,1
SUB_00387,ACC_00017,Basic,121,1452,2024-10-12,,Monthly,1
SUB_00388,ACC_00017,Basic,121,1452,2024-11-11,,Monthly,1
SUB_00389,ACC_00017,Basic,121,1452,2024-12-11,,Monthly,1
SUB_00390,ACC_00018,Enterprise,17081,204972,2023-04-20,,Monthly,1
SUB_00391,ACC_00018,Enterprise,17081,204972,2023-05-20,,Monthly,1
SUB_00392,ACC_00018,Enterprise,17081,204972,2023-06-19,,Monthly,1
SUB_00393,ACC_00018,Enterprise,17081,204972,2023-07-19,,Monthly,1
SUB_00394,ACC_00018,Enterprise,17081,204972,2023-08-18,,Monthly,1
SUB_00395,ACC_00018,Enterprise,17081,204972,2023-09-17,,Monthly,1
SUB_00396,ACC_00018,Enterprise,17081,204972,2023-10-17,,Monthly,1
SUB_00397,ACC_00018,Enterprise,17081,204972,2023-11-16,,Annual,1
SUB_00398,ACC_00018,Enterprise,17081,204972,2023-12-16,,Monthly,1
SUB_00399,ACC_00018,Enterprise,17081,204972,2024-01-15,,Annual,1
SUB_00400,ACC_00018,Enterprise,17081,204972,2024-02-14,,Monthly,1
SUB_00401,ACC_00018,Enterprise,17081,204972,2024-03-15,,Annual,1
SUB_00402,ACC_00018,Enterprise,17081,204972,2024-04-14,,Annual,0
SUB_00403,ACC_00018,Enterprise,17081,204972,2024-05-14,,Annual,1
SUB_00404,ACC_00018,Enterprise,17081,204972,2024-06-13,,Annual,1
SUB_00405,ACC_00018,Enterprise,17081,204972,2024-07-13,,Annual,1
SUB_00406,ACC_00018,Enterprise,17081,204972,2024-08-12,,Monthly,1
SUB_00407,ACC_00018,Enterprise,17081,204972,2024-09-11,,Annual,1
SUB_00408,ACC_00018,Enterprise,17081,204972,2024-10-11,,Monthly,1
SUB_00409,ACC_00018,Enterprise,17081,204972,2024-11-10,,Monthly,1
SUB_00410,ACC_00018,Enterprise,17081,204972,2024-12-10,,Annual,0
SUB_00411,ACC_00019,Pro,997,11964,2022-04-09,,Monthly,1
SUB_00412,ACC_00019,Pro,997,11964,2022-05-09,,Annual,1
SUB_00413,ACC_00019,Pro,997,11964,2022-06-08,,Annual,1
SUB_00414,ACC_00019,Pro,997,11964,2022-07-08,,Annual,1
SUB_00415,ACC_00019,Pro,997,11964,2022-08-07,,Monthly,1
SUB_00416,ACC_00019,Pro,997,11964,2022-09-06,,Monthly,1
SUB_00417,ACC_00019,Pro,997,11964,2022-10-06,,Monthly,1
SUB_00418,ACC_00019,Pro,997,11964,2022-11-05,,Monthly,1
SUB_00419,ACC_00019,Pro,997,11964,2022-12-05,,Annual,1
SUB_00420,ACC_00019,Pro,997,11964,2023-01-04,,Monthly,1
SUB_00421,ACC_00019,Pro,997,11964,2023-02-03,,Annual,1
SUB_00422,ACC_00019,Pro,997,11964,2023-03-05,,Monthly,1
SUB_00423,ACC_00019,Pro,997,11964,2023-04-04,,Monthly,1
SUB_00424,ACC_00019,Pro,997,11964,2023-05-04,,Annual,1
SUB_00425,ACC_00019,Pro,997,11964,2023-06-03,,Annual,1
SUB_00426,ACC_00019,Pro,997,11964,2023-07-03,,Monthly,1
SUB_00427,ACC_00019,Pro,997,11964,2023-08-02,,Monthly,1
SUB_00428,ACC_00019,Pro,997,11964,2023-09-01,,Monthly,1
SUB_00429,ACC_00019,Pro,997,11964,2023-10-01,,Annual,1
SUB_00430,ACC_00019,Pro,997,11964,2023-10-31,,Annual,1
SUB_00431,ACC_00019,Pro,997,11964,2023-11-30,,Annual,1
SUB_00432,ACC_00019,Pro,997,11964,2023-12-30,,Annual,1
SUB_00433,ACC_00019,Pro,997,11964,2024-01-29,,Monthly,1
SUB_00434,ACC_00019,Pro,997,11964,2024-02-28,,Annual,1
SUB_00435,ACC_00019,Pro,997,11964,2024-03-29,,Monthly,1
SUB_00436,ACC_00019,Pro,997,11964,2024-04-28,,Monthly,1
SUB_00437,ACC_00019,Pro,997,11964,2024-05-28,,Annual,1
SUB_00438,ACC_00019,Pro,997,11964,2024-06-27,,Monthly,1
SUB_00439,ACC_00019,Pro,997,11964,2024-07-27,,Annual,0
SUB_00440,ACC_00019,Pro,997,11964,2024-08-26,,Monthly,1
SUB_00441,ACC_00019,Pro,997,11964,2024-09-25,,Annual,1
SUB_00442,ACC_00019,Pro,997,11964,2024-10-25,,Annual,1
SUB_00443,ACC_00019,Pro,997,11964,2024-11-24,,Monthly,1
SUB_00444,ACC_00019,Pro,997,11964,2024-12-24,,Monthly,1
SUB_00445,ACC_00020,Basic,245,2940,2022-01-01,,Monthly,1
SUB_00446,ACC_00020,Basic,245,2940,2022-01-31,,Annual,0
SUB_00447,ACC_00020,Basic,245,2940,2022-03-02,,Annual,1
SUB_00448,ACC_00020,Basic,245,2940,2022-04-01,,Annual,1
SUB_00449,ACC_00020,Basic,245,2940,2022-05-01,,Monthly,1
SUB_00450,ACC_00020,Basic,245,2940,2022-05-31,,Monthly,1
SUB_00451,ACC_00020,Basic,245,2940,2022-06-30,,Monthly,1
SUB_00452,ACC_00020,Basic,245,2940,2022-07-30,,Annual,1
SUB_00453,ACC_00020,Basic,245,2940,2022-08-29,,Annual,1
SUB_00454,ACC_00020,Basic,245,2940,2022-09-28,,Monthly,1
SUB_00455,ACC_00020,Basic,245,2940,2022-10-28,,Monthly,1
SUB_00456,ACC_00020,Basic,245,2940,2022-11-27,,Annual,1
SUB_00457,ACC_00020,Basic,245,2940,2022-12-27,,Monthly,1
SUB_00458,ACC_00020,Basic,245,2940,2023-01-26,,Monthly,1
SUB_00459,ACC_00020,Basic,245,2940,2023-02-25,,Annual,1
SUB_00460,ACC_00020,Basic,245,2940,2023-03-27,,Monthly,1
SUB_00461,ACC_00020,Basic,245,2940,2023-04-26,,Monthly,1
SUB_00462,ACC_00020,Basic,245,2940,2023-05-26,,Monthly,1
SUB_00463,ACC_00020,Basic,245,2940,2023-06-25,,Annual,1
SUB_00464,ACC_00020,Basic,245,2940,2023-07-25,,Annual,1
SUB_00465,ACC_00020,Basic,245,2940,2023-08-24,,Annual,1
SUB_00466,ACC_00020,Basic,245,2940,2023-09-23,,Monthly,1
SUB_00467,ACC_00020,Basic,245,2940,2023-10-23,,Monthly,1
SUB_00468,ACC_00020,Basic,245,2940,2023-11-22,,Monthly,1
SUB_00469,ACC_00020,Basic,245,2940,2023-12-22,,Monthly,1
SUB_00470,ACC_00020,Basic,245,2940,2024-01-21,,Monthly,1
SUB_00471,ACC_00020,Basic,245,2940,2024-02-20,,Annual,0
SUB_00472,ACC_00020,Basic,245,2940,2024-03-21,,Monthly,1
SUB_00473,ACC_00020,Basic,245,2940,2024-04-20,,Annual,1
SUB_00474,ACC_00020,Basic,245,2940,2024-05-20,,Monthly,1
SUB_00475,ACC_00020,Basic,245,2940,2024-06-19,,Monthly,1
SUB_00476,ACC_00020,Basic,245,2940,2024-07-19,,Monthly,1
SUB_00477,ACC_00020,Basic,245,2940,2024-08-18,,Monthly,1
SUB_00478,ACC_00020,Basic,245,2940,2024-09-17,,Monthly,1
SUB_00479,ACC_00020,Basic,245,2940,2024-10-17,,Monthly,1
SUB_00480,ACC_00020,Basic,245,2940,2024-11-16,,Monthly,1
SUB_00481,ACC_00020,Basic,245,2940,2024-12-16,,Monthly,1
SUB_00482,ACC_00021,Basic,238,2856,2023-04-17,,Monthly,1
SUB_00483,ACC_00021,Basic,238,2856,2023-05-17,,Monthly,1
SUB_00484,ACC_00021,Basic,238,2856,2023-06-16,,Annual,1
SUB_00485,ACC_00021,Basic,238,2856,2023-07-16,,Annual,1
SUB_00486,ACC_00021,Basic,238,2856,2023-08-15,,Annual,1
SUB_00487,ACC_00021,Basic,238,2856,2023-09-14,,Annual,1
SUB_00488,ACC_00021,Basic,238,2856,2023-10-14,,Monthly,1
SUB_00489,ACC_00021,Basic,238,2856,2023-11-13,,Monthly,1
SUB_00490,ACC_00021,Basic,238,2856,2023-12-13,,Annual,1
SUB_00491,ACC_00021,Basic,238,2856,2024-01-12,,Annual,1
SUB_00492,ACC_00021,Basic,238,2856,2024-02-11,,Monthly,1
SUB_00493,ACC_00021,Basic,238,2856,2024-03-12,,Annual,1
SUB_00494,ACC_00021,Basic,238,2856,2024-04-11,,Monthly,1
SUB_00495,ACC_00021,Basic,238,2856,2024-05-11,,Annual,1
SUB_00496,ACC_00021,Basic,238,2856,2024-06-10,,Annual,0
SUB_00497,ACC_00021,Basic,238,2856,2024-07-10,,Monthly,1
SUB_00498,ACC_00021,Basic,238,2856,2024-08-09,,Monthly,1
SUB_00499,ACC_00021,Basic,238,2856,2024-09-08,,Monthly,1
SUB_00500,ACC_00021,Basic,238,2856,2024-10-08,,Monthly,1
SUB_00501,ACC_00021,Basic,238,2856,2024-11-07,,Monthly,1
SUB_00502,ACC_00021,Basic,238,2856,2024-12-07,,Monthly,1
SUB_00503,ACC_00022,Basic,105,1260,2022-07-26,,Monthly,1
SUB_00504,ACC_00022,Basic,105,1260,2022-08-25,,Annual,1
SUB_00505,ACC_00022,Basic,105,1260,2022-09-24,,Monthly,1
SUB_00506,ACC_00022,Basic,105,1260,2022-10-24,,Monthly,1
SUB_00507,ACC_00022,Basic,105,1260,2022-11-23,,Monthly,1
SUB_00508,ACC_00022,Basic,105,1260,2022-12-23,,Annual,1
SUB_00509,ACC_00022,Basic,105,1260,2023-01-22,,Monthly,1
SUB_00510,ACC_00022,Basic,105,1260,2023-02-21,,Annual,1
SUB_00511,ACC_00022,Basic,105,1260,2023-03-23,,Monthly,1
SUB_00512,ACC_00022,Basic,105,1260,2023-04-22,,Monthly,1
SUB_00513,ACC_00022,Basic,105,1260,2023-05-22,,Monthly,1
SUB_00514,ACC_00022,Basic,105,1260,2023-06-21,,Annual,1
SUB_00515,ACC_00022,Basic,105,1260,2023-07-21,,Annual,1
SUB_00516,ACC_00022,Basic,105,1260,2023-08-20,,Monthly,1
SUB_00517,ACC_00022,Basic,105,1260,2023-09-19,,Monthly,1
SUB_00518,ACC_00022,Basic,105,1260,2023-10-19,,Annual,1
SUB_00519,ACC_00022,Basic,105,1260,2023-11-18,,Annual,1
SUB_00520,ACC_00022,Basic,105,1260,2023-12-18,,Annual,1
SUB_00521,ACC_00022,Basic,105,1260,2024-01-17,,Monthly,1
SUB_00522,ACC_00022,Basic,105,1260,2024-02-16,,Monthly,1
SUB_00523,ACC_00022,Basic,105,1260,2024-03-17,,Monthly,1
SUB_00524,ACC_00022,Basic,105,1260,2024-04-16,,Monthly,0
SUB_00525,ACC_00022,Basic,105,1260,2024-05-16,,Annual,1
SUB_00526,ACC_00022,Basic,105,1260,2024-06-15,,Annual,1
SUB_00527,ACC_00022,Basic,105,1260,2024-07-15,,Annual,1
SUB_00528,ACC_00022,Basic,105,1260,2024-08-14,,Annual,0
SUB_00529,ACC_00022,Basic,105,1260,2024-09-13,,Monthly,1
SUB_00530,ACC_00022,Basic,105,1260,2024-10-13,,Monthly,1
SUB_00531,ACC_00022,Basic,105,1260,2024-11-12,,Annual,0
SUB_00532,ACC_00022,Basic,105,1260,2024-12-12,,Monthly,1
SUB_00533,ACC_00023,Basic,160,1920,2022-05-15,,Monthly,1
SUB_00534,ACC_00023,Basic,160,1920,2022-06-14,,Annual,1
SUB_00535,ACC_00023,Basic,160,1920,2022-07-14,,Monthly,1
SUB_00536,ACC_00023,Basic,160,1920,2022-08-13,,Monthly,1
SUB_00537,ACC_00023,Basic,160,1920,2022-09-12,,Annual,1
SUB_00538,ACC_00023,Basic,160,1920,2022-10-12,,Monthly,1
SUB_00539,ACC_00023,Basic,160,1920,2022-11-11,,Monthly,1
SUB_00540,ACC_00023,Basic,160,1920,2022-12-11,,Annual,1
SUB_00541,ACC_00023,Basic,160,1920,2023-01-10,,Annual,1
SUB_00542,ACC_00023,Basic,160,1920,2023-02-09,,Annual,1
SUB_00543,ACC_00023,Basic,160,1920,2023-03-11,,Monthly,1
SUB_00544,ACC_00023,Basic,160,1920,2023-04-10,,Annual,1
SUB_00545,ACC_00023,Basic,160,1920,2023-05-10,,Monthly,1
SUB_00546,ACC_00023,Basic,160,1920,2023-06-09,,Monthly,1
SUB_00547,ACC_00023,Basic,160,1920,2023-07-09,,Monthly,1
SUB_00548,ACC_00023,Basic,160,1920,2023-08-08,,Monthly,1
SUB_00549,ACC_00023,Basic,160,1920,2023-09-07,,Monthly,1
SUB_00550,ACC_00023,Basic,160,1920,2023-10-07,,Monthly,1
SUB_00551,ACC_00023,Basic,160,1920,2023-11-06,,Monthly,1
SUB_00552,ACC_00023,Basic,160,1920,2023-12-06,,Monthly,1
SUB_00553,ACC_00023,Basic,160,1920,2024-01-05,,Monthly,1
SUB_00554,ACC_00023,Basic,160,1920,2024-02-04,,Monthly,1
SUB_00555,ACC_00023,Basic,160,1920,2024-03-05,,Monthly,1
SUB_00556,ACC_00023,Basic,160,1920,2024-04-04,,Annual,1
SUB_00557,ACC_00023,Basic,160,1920,2024-05-04,,Annual,1
SUB_00558,ACC_00023,Basic,160,1920,2024-06-03,,Annual,1
SUB_00559,ACC_00023,Basic,160,1920,2024-07-03,,Annual,1
SUB_00560,ACC_00023,Basic,160,1920,2024-08-02,,Annual,1
SUB_00561,ACC_00023,Basic,160,1920,2024-09-01,,Annual,1
SUB_00562,ACC_00023,Basic,160,1920,2024-10-01,,Monthly,0
SUB_00563,ACC_00023,Basic,160,1920,2024-10-31,,Monthly,1
SUB_00564,ACC_00023,Basic,160,1920,2024-11-30,,Annual,1
SUB_00565,ACC_00023,Basic,160,1920,2024-12-30,,Monthly,1
SUB_00566,ACC_00024,Pro,1746,20952,2023-02-07,,Monthly,0
SUB_00567,ACC_00024,Pro,1746,20952,2023-03-09,,Annual,1
SUB_00568,ACC_00024,Pro,1746,20952,2023-04-08,,Monthly,1
SUB_00569,ACC_00024,Pro,1746,20952,2023-05-08,,Annual,1
SUB_00570,ACC_00024,Pro,1746,20952,2023-06-07,,Monthly,1
SUB_00571,ACC_00024,Pro,1746,20952,2023-07-07,,Annual,1
SUB_00572,ACC_00024,Pro,1746,20952,2023-08-06,,Monthly,1
SUB_00573,ACC_00024,Pro,1746,20952,2023-09-05,,Monthly,1
SUB_00574,ACC_00024,Pro,1746,20952,2023-10-05,,Monthly,1
SUB_00575,ACC_00024,Pro,1746,20952,2023-11-04,,Monthly,1
SUB_00576,ACC_00024,Pro,1746,20952,2023-12-04,,Monthly,1
SUB_00577,ACC_00024,Pro,1746,20952,2024-01-03,,Monthly,1
SUB_00578,ACC_00024,Pro,1746,20952,2024-02-02,,Monthly,1
SUB_00579,ACC_00024,Pro,1746,20952,2024-03-03,,Monthly,0
SUB_00580,ACC_00024,Pro,1746,20952,2024-04-02,,Monthly,1
SUB_00581,ACC_00024,Pro,1746,20952,2024-05-02,,Monthly,1
SUB_00582,ACC_00024,Pro,1746,20952,2024-06-01,,Monthly,0
SUB_00583,ACC_00024,Pro,1746,20952,2024-07-01,,Monthly,1
SUB_00584,ACC_00024,Pro,1746,20952,2024-07-31,,Annual,1
SUB_00585,ACC_00024,Pro,1746,20952,2024-08-30,,Annual,1
SUB_00586,ACC_00024,Pro,1746,20952,2024-09-29,,Annual,1
SUB_00587,ACC_00024,Pro,1746,20952,2024-10-29,,Monthly,1
SUB_00588,ACC_00024,Pro,1746,20952,2024-11-28,,Monthly,1
SUB_00589,ACC_00024,Pro,1746,20952,2024-12-28,,Monthly,1
SUB_00590,ACC_00025,Basic,199,2388,2023-07-28,,Annual,1
SUB_00591,ACC_00025,Basic,199,2388,2023-08-27,,Annual,1
SUB_00592,ACC_00025,Basic,199,2388,2023-09-26,,Monthly,1
SUB_00593,ACC_00025,Basic,199,2388,2023-10-26,,Monthly,1
SUB_00594,ACC_00025,Basic,199,2388,2023-11-25,,Annual,1
SUB_00595,ACC_00025,Basic,199,2388,2023-12-25,,Monthly,1
SUB_00596,ACC_00025,Basic,199,2388,2024-01-24,,Annual,1
SUB_00597,ACC_00025,Basic,199,2388,2024-02-23,,Monthly,1
SUB_00598,ACC_00025,Basic,199,2388,2024-03-24,,Annual,1
SUB_00599,ACC_00025,Basic,199,2388,2024-04-23,,Monthly,1
SUB_00600,ACC_00025,Basic,199,2388,2024-05-23,,Monthly,1
SUB_00601,ACC_00025,Basic,199,2388,2024-06-22,,Monthly,1
SUB_00602,ACC_00025,Basic,199,2388,2024-07-22,,Monthly,1
SUB_00603,ACC_00025,Basic,199,2388,2024-08-21,,Monthly,1
SUB_00604,ACC_00025,Basic,199,2388,2024-09-20,,Monthly,1
SUB_00605,ACC_00025,Basic,199,2388,2024-10-20,,Monthly,1
SUB_00606,ACC_00025,Basic,199,2388,2024-11-19,,Annual,0
SUB_00607,ACC_00025,Basic,199,2388,2024-12-19,,Monthly,1
SUB_00608,ACC_00026,Basic,56,672,2022-11-03,,Monthly,1
SUB_00609,ACC_00026,Basic,56,672,2022-12-03,,Annual,1
SUB_00610,ACC_00026,Basic,56,672,2023-01-02,,Monthly,1
SUB_00611,ACC_00026,Basic,56,672,2023-02-01,,Monthly,1
SUB_00612,ACC_00026,Basic,56,672,2023-03-03,,Monthly,1
SUB_00613,ACC_00026,Basic,56,672,2023-04-02,,Monthly,1
SUB_00614,ACC_00026,Basic,56,672,2023-05-02,,Annual,1
SUB_00615,ACC_00026,Basic,56,672,2023-06-01,,Monthly,1
SUB_00616,ACC_00026,Basic,56,672,2023-07-01,,Monthly,1
SUB_00617,ACC_00026,Basic,56,672,2023-07-31,,Monthly,1
SUB_00618,ACC_00026,Basic,56,672,2023-08-30,,Monthly,1
SUB_00619,ACC_00026,Basic,56,672,2023-09-29,,Monthly,1
SUB_00620,ACC_00026,Basic,56,672,2023-10-29,,Monthly,1
SUB_00621,ACC_00026,Basic,56,672,2023-11-28,,Monthly,1
SUB_00622,ACC_00026,Basic,56,672,2023-12-28,,Monthly,1
SUB_00623,ACC_00026,Basic,56,672,2024-01-27,,Monthly,1
SUB_00624,ACC_00026,Basic,56,672,2024-02-26,,Monthly,1
SUB_00625,ACC_00026,Basic,56,672,2024-03-27,,Monthly,1
SUB_00626,ACC_00026,Basic,56,672,2024-04-26,,Annual,0
SUB_00627,ACC_00027,Basic,271,3252,2022-06-07,,Monthly,1
SUB_00628,ACC_00027,Basic,271,3252,2022-07-07,,Monthly,1
SUB_00629,ACC_00027,Basic,271,3252,2022-08-06,,Monthly,1
SUB_00630,ACC_00027,Basic,271,3252,2022-09-05,,Annual,1
SUB_00631,ACC_00027,Basic,271,3252,2022-10-05,,Monthly,1
SUB_00632,ACC_00027,Basic,271,3252,2022-11-04,,Monthly,1
SUB_00633,ACC_00027,Basic,271,3252,2022-12-04,,Monthly,1
SUB_00634,ACC_00027,Basic,271,3252,2023-01-03,,Monthly,1
SUB_00635,ACC_00027,Basic,271,3252,2023-02-02,,Annual,1
SUB_00636,ACC_00027,Basic,271,3252,2023-03-04,,Monthly,1
SUB_00637,ACC_00027,Basic,271,3252,2023-04-03,,Annual,1
SUB_00638,ACC_00027,Basic,271,3252,2023-05-03,,Annual,1
SUB_00639,ACC_00027,Basic,271,3252,2023-06-02,,Monthly,1
SUB_00640,ACC_00027,Basic,271,3252,2023-07-02,,Monthly,1
SUB_00641,ACC_00027,Basic,271,3252,2023-08-01,,Annual,0
SUB_00642,ACC_00027,Basic,271,3252,2023-08-31,,Monthly,1
SUB_00643,ACC_00027,Basic,271,3252,2023-09-30,,Annual,1
SUB_00644,ACC_00027,Basic,271,3252,2023-10-30,,Monthly,1
SUB_00645,ACC_00027,Basic,271,3252,2023-11-29,,Monthly,1
SUB_00646,ACC_00027,Basic,271,3252,2023-12-29,,Annual,1
SUB_00647,ACC_00027,Basic,271,3252,2024-01-28,,Monthly,1
SUB_00648,ACC_00027,Basic,271,3252,2024-02-27,,Monthly,1
SUB_00649,ACC_00027,Basic,271,3252,2024-03-28,,Monthly,1
SUB_00650,ACC_00027,Basic,271,3252,2024-04-27,,Annual,1
SUB_00651,ACC_00027,Basic,271,3252,2024-05-27,,Annual,1
SUB_00652,ACC_00027,Basic,271,3252,2024-06-26,,Monthly,1
SUB_00653,ACC_00027,Basic,271,3252,2024-07-26,,Monthly,1
SUB_00654,ACC_00027,Basic,271,3252,2024-08-25,,Monthly,1
SUB_00655,ACC_00027,Basic,271,3252,2024-09-24,,Annual,1
SUB_00656,ACC_00027,Basic,271,3252,2024-10-24,,Monthly,1
SUB_00657,ACC_00027,Basic,271,3252,2024-11-23,,Monthly,1
SUB_00658,ACC_00027,Basic,271,3252,2024-12-23,,Monthly,1
SUB_00659,ACC_00028,Basic,126,1512,2023-04-15,,Annual,1
SUB_00660,ACC_00028,Basic,126,1512,2023-05-15,,Annual,1
SUB_00661,ACC_00028,Basic,126,1512,2023-06-14,,Annual,1
SUB_00662,ACC_00028,Basic,126,1512,2023-07-14,,Monthly,1
SUB_00663,ACC_00028,Basic,126,1512,2023-08-13,,Monthly,1
SUB_00664,ACC_00028,Basic,126,1512,2023-09-12,,Monthly,1
SUB_00665,ACC_00028,Basic,126,1512,2023-10-12,,Monthly,1
SUB_00666,ACC_00028,Basic,126,1512,2023-11-11,,Monthly,1
SUB_00667,ACC_00028,Basic,126,1512,2023-12-11,,Monthly,1
SUB_00668,ACC_00028,Basic,126,1512,2024-01-10,,Monthly,1
SUB_00669,ACC_00028,Basic,126,1512,2024-02-09,,Monthly,1
SUB_00670,ACC_00028,Basic,126,1512,2024-03-10,,Annual,1
SUB_00671,ACC_00028,Basic,126,1512,2024-04-09,,Annual,1
SUB_00672,ACC_00028,Basic,126,1512,2024-05-09,,Annual,1
SUB_00673,ACC_00028,Basic,126,1512,2024-06-08,,Annual,1
SUB_00674,ACC_00028,Basic,126,1512,2024-07-08,,Monthly,1
SUB_00675,ACC_00028,Basic,126,1512,2024-08-07,,Monthly,1
SUB_00676,ACC_00028,Basic,126,1512,2024-09-06,,Monthly,1
SUB_00677,ACC_00028,Basic,126,1512,2024-10-06,,Monthly,1
SUB_00678,ACC_00028,Basic,126,1512,2024-11-05,,Monthly,1
SUB_00679,ACC_00028,Basic,126,1512,2024-12-05,,Monthly,1
SUB_00680,ACC_00029,Basic,214,2568,2024-04-19,,Monthly,1
SUB_00681,ACC_00029,Basic,214,2568,2024-05-19,,Annual,1
SUB_00682,ACC_00029,Basic,214,2568,2024-06-18,,Monthly,1
SUB_00683,ACC_00029,Basic,214,2568,2024-07-18,,Monthly,1
SUB_00684,ACC_00029,Basic,214,2568,2024-08-17,,Monthly,1
SUB_00685,ACC_00029,Basic,214,2568,2024-09-16,,Annual,1
SUB_00686,ACC_00029,Basic,214,2568,2024-10-16,,Monthly,1
SUB_00687,ACC_00029,Basic,214,2568,2024-11-15,,Monthly,1
SUB_00688,ACC_00029,Basic,214,2568,2024-12-15,,Monthly,1
SUB_00689,ACC_00030,Enterprise,2845,34140,2024-12-31,,Annual,1
SUB_00690,ACC_00031,Enterprise,14558,174696,2023-06-02,,Annual,1
SUB_00691,ACC_00031,Enterprise,14558,174696,2023-07-02,,Monthly,1
SUB_00692,ACC_00031,Enterprise,14558,174696,2023-08-01,,Annual,1
SUB_00693,ACC_00031,Enterprise,14558,174696,2023-08-31,,Annual,1
SUB_00694,ACC_00031,Enterprise,14558,174696,2023-09-30,,Monthly,1
SUB_00695,ACC_00031,Enterprise,14558,174696,2023-10-30,,Monthly,1
SUB_00696,ACC_00031,Enterprise,14558,174696,2023-11-29,,Monthly,1
SUB_00697,ACC_00031,Enterprise,14558,174696,2023-12-29,,Monthly,1
SUB_00698,ACC_00031,Enterprise,14558,174696,2024-01-28,,Annual,1
SUB_00699,ACC_00031,Enterprise,14558,174696,2024-02-27,,Monthly,1
SUB_00700,ACC_00031,Enterprise,14558,174696,2024-03-28,,Monthly,1
SUB_00701,ACC_00031,Enterprise,14558,174696,2024-04-27,,Monthly,1
SUB_00702,ACC_00031,Enterprise,14558,174696,2024-05-27,,Monthly,1
SUB_00703,ACC_00031,Enterprise,14558,174696,2024-06-26,,Annual,1
SUB_00704,ACC_00031,Enterprise,14558,174696,2024-07-26,,Monthly,1
SUB_00705,ACC_00031,Enterprise,14558,174696,2024-08-25,,Annual,1
SUB_00706,ACC_00031,Enterprise,14558,174696,2024-09-24,,Annual,1
SUB_00707,ACC_00031,Enterprise,14558,174696,2024-10-24,,Annual,1
SUB_00708,ACC_00031,Enterprise,14558,174696,2024-11-23,,Annual,1
SUB_00709,ACC_00031,Enterprise,14558,174696,2024-12-23,,Annual,1
SUB_00710,ACC_00032,Enterprise,7812,93744,2022-03-12,,Monthly,1
SUB_00711,ACC_00032,Enterprise,7812,93744,2022-04-11,,Annual,1
SUB_00712,ACC_00032,Enterprise,7812,93744,2022-05-11,,Monthly,1
SUB_00713,ACC_00032,Enterprise,7812,93744,2022-06-10,,Annual,1
SUB_00714,ACC_00032,Enterprise,7812,93744,2022-07-10,,Monthly,1
SUB_00715,ACC_00032,Enterprise,7812,93744,2022-08-09,,Annual,1
SUB_00716,ACC_00032,Enterprise,7812,93744,2022-09-08,,Annual,1
SUB_00717,ACC_00032,Enterprise,7812,93744,2022-10-08,,Monthly,1
SUB_00718,ACC_00032,Enterprise,7812,93744,2022-11-07,,Annual,1
SUB_00719,ACC_00032,Enterprise,7812,93744,2022-12-07,,Annual,1
SUB_00720,ACC_00032,Enterprise,7812,93744,2023-01-06,,Monthly,1
SUB_00721,ACC_00032,Enterprise,7812,93744,2023-02-05,,Monthly,1
SUB_00722,ACC_00032,Enterprise,7812,93744,2023-03-07,,Annual,1
SUB_00723,ACC_00032,Enterprise,7812,93744,2023-04-06,,Annual,1
