ticket_id,account_id,created_date,resolved_date,priority,category,resolution_time_hours,satisfaction_score,escalation_flag
TKT_000311,ACC_00033,2023-05-30,2023-05-30,Critical,Feature Request,4.0,5.0,0
TKT_000312,ACC_00033,2023-09-08,2023-09-08,Medium,Billing,14.0,5.0,0
TKT_000313,ACC_00034,2023-09-08,2023-09-11,Low,Billing,73.0,,0
TKT_000314,ACC_00034,2024-06-12,2024-06-12,High,Performance,21.0,5.0,0
TKT_000315,ACC_00034,2024-12-12,2024-12-12,High,Billing,20.0,,0
TKT_000316,ACC_00034,2023-09-30,2023-10-06,Low,Performance,156.0,4.0,0
TKT_000317,ACC_00034,2023-11-06,2023-11-12,Low,How-To,159.0,,0
TKT_000318,ACC_00034,2024-11-08,2024-11-11,Low,Performance,82.0,4.0,0
TKT_000319,ACC_00034,2023-08-24,2023-08-26,Medium,Billing,64.0,5.0,0
TKT_000320,ACC_00034,2023-01-07,2023-01-09,Low,Feature Request,48.0,4.0,0
TKT_000321,ACC_00034,2023-05-19,2023-05-19,High,How-To,16.0,,0
TKT_000322,ACC_00034,2024-06-29,2024-07-05,Low,Integration,159.0,4.0,0
TKT_000323,ACC_00034,2024-04-03,2024-04-05,Medium,Billing,58.0,2.0,0
TKT_000324,ACC_00034,2023-05-10,2023-05-12,Medium,Bug,51.0,,0
TKT_000325,ACC_00034,2024-02-11,2024-02-17,Low,Integration,167.0,5.0,0
TKT_000326,ACC_00034,2024-11-28,2024-12-01,Low,Bug,92.0,2.0,0
TKT_000327,ACC_00034,2022-12-21,2022-12-26,Low,Billing,122.0,,0
TKT_000328,ACC_00034,2024-05-19,2024-05-19,High,Performance,20.0,4.0,0
TKT_000329,ACC_00035,2024-07-01,2024-07-03,Low,How-To,57.0,,0
TKT_000330,ACC_00035,2024-12-27,,Low,How-To,,5.0,0
TKT_000331,ACC_00035,2023-11-06,2023-11-06,Critical,Bug,6.0,,0
TKT_000332,ACC_00035,2023-07-04,2023-07-07,Low,Billing,73.0,3.0,0
TKT_000333,ACC_00035,2023-05-29,2023-06-04,Low,Bug,148.0,3.0,0
TKT_000334,ACC_00035,2024-10-24,2024-10-30,Low,Billing,146.0,5.0,0
TKT_000335,ACC_00035,2023-02-13,2023-02-14,Low,How-To,45.0,4.0,1
TKT_000336,ACC_00035,2024-01-22,2024-01-25,Low,Feature Request,91.0,4.0,0
TKT_000337,ACC_00035,2024-09-14,2024-09-15,Low,Integration,39.0,5.0,0
TKT_000338,ACC_00035,2024-10-25,2024-10-27,Medium,Billing,52.0,,0
TKT_000339,ACC_00036,2024-09-04,2024-09-06,Low,Bug,52.0,4.0,0
TKT_000340,ACC_00036,2024-10-19,2024-10-19,High,Billing,21.0,3.0,0
TKT_000341,ACC_00037,2024-12-06,2024-12-07,Medium,Bug,37.0,3.0,0
TKT_000342,ACC_00037,2023-03-13,2023-03-17,Low,Bug,96.0,,0
TKT_000343,ACC_00037,2022-11-03,2022-11-07,Low,Feature Request,102.0,4.0,1
TKT_000344,ACC_00037,2022-12-20,2022-12-26,Low,How-To,165.0,3.0,0
TKT_000345,ACC_00037,2022-10-29,2022-11-01,Low,Feature Request,73.0,4.0,0
TKT_000346,ACC_00037,2022-10-03,2022-10-03,Critical,Billing,6.0,5.0,0
TKT_000347,ACC_00037,2024-02-15,2024-02-21,Low,Bug,162.0,,0
TKT_000348,ACC_00037,2023-11-19,2023-11-22,Low,Integration,94.0,,0
TKT_000349,ACC_00037,2024-10-11,2024-10-12,Medium,How-To,40.0,3.0,0
TKT_000350,ACC_00037,2024-09-14,2024-09-16,Medium,How-To,69.0,3.0,0
TKT_000351,ACC_00039,2024-06-21,2024-06-25,Low,How-To,98.0,5.0,0
TKT_000352,ACC_00039,2024-02-05,2024-02-11,Low,How-To,158.0,2.0,0
TKT_000353,ACC_00039,2023-02-27,2023-02-28,Low,Integration,45.0,4.0,0
TKT_000354,ACC_00039,2023-12-28,2024-01-03,Low,Integration,163.0,3.0,0
TKT_000355,ACC_00039,2023-05-08,2023-05-12,Low,Performance,103.0,4.0,0
TKT_000356,ACC_00039,2023-08-31,2023-09-04,Low,Performance,111.0,5.0,0
TKT_000357,ACC_00039,2024-12-24,2024-12-30,Low,Feature Request,148.0,5.0,0
TKT_000358,ACC_00039,2024-11-30,2024-12-02,Medium,How-To,53.0,5.0,0
TKT_000359,ACC_00039,2023-10-07,2023-10-08,Medium,How-To,33.0,3.0,0
TKT_000360,ACC_00039,2024-06-19,2024-06-24,Low,Integration,127.0,4.0,0
TKT_000361,ACC_00039,2024-10-10,2024-10-12,Medium,Bug,59.0,4.0,0
TKT_000362,ACC_00039,2023-04-24,2023-04-30,Low,How-To,166.0,,0
TKT_000363,ACC_00039,2024-01-02,2024-01-08,Low,Billing,144.0,4.0,0
TKT_000364,ACC_00039,2022-05-11,2022-05-16,Low,Integration,132.0,4.0,0
TKT_000365,ACC_00039,2024-02-20,2024-02-22,Medium,Billing,55.0,,0
TKT_000366,ACC_00039,2023-01-14,2023-01-15,Low,Integration,44.0,3.0,0
TKT_000367,ACC_00039,2022-07-05,2022-07-05,Medium,Bug,14.0,4.0,0
TKT_000368,ACC_00039,2022-12-18,2022-12-21,Low,Integration,72.0,4.0,0
TKT_000369,ACC_00039,2024-09-27,2024-09-28,Low,Bug,36.0,4.0,0
TKT_000370,ACC_00041,2024-08-22,2024-08-25,Low,Performance,72.0,5.0,0
TKT_000371,ACC_00041,2024-08-05,2024-08-07,Medium,Billing,57.0,3.0,0
TKT_000372,ACC_00041,2024-08-17,2024-08-18,Low,Performance,38.0,2.0,0
TKT_000373,ACC_00041,2024-07-25,2024-07-27,Low,Feature Request,56.0,,0
TKT_000374,ACC_00042,2024-09-10,2024-09-11,Low,Bug,29.0,,0
TKT_000375,ACC_00042,2024-11-25,2024-11-26,Low,Billing,32.0,,0
TKT_000376,ACC_00042,2024-09-10,2024-09-16,Low,Integration,165.0,4.0,0
TKT_000377,ACC_00042,2024-06-26,2024-06-28,Medium,Performance,61.0,,0
TKT_000378,ACC_00042,2024-09-09,2024-09-09,High,How-To,19.0,1.0,0
TKT_000379,ACC_00042,2024-01-05,2024-01-07,Low,Performance,65.0,5.0,0
TKT_000380,ACC_00042,2024-01-13,2024-01-13,High,Integration,18.0,3.0,0
TKT_000381,ACC_00043,2024-12-09,2024-12-10,Low,How-To,28.0,4.0,0
TKT_000382,ACC_00043,2024-06-17,2024-06-17,High,Integration,12.0,4.0,0
TKT_000383,ACC_00043,2023-04-02,2023-04-04,Low,Bug,59.0,4.0,0
TKT_000384,ACC_00043,2024-12-25,2024-12-27,Medium,Integration,48.0,5.0,0
TKT_000385,ACC_00043,2023-11-14,2023-11-16,Low,Performance,67.0,4.0,0
TKT_000386,ACC_00043,2024-02-25,2024-02-26,Medium,Feature Request,38.0,,0
TKT_000387,ACC_00043,2022-07-31,2022-08-01,Medium,Billing,41.0,5.0,0
TKT_000388,ACC_00043,2023-07-01,2023-07-02,Medium,How-To,28.0,4.0,0
TKT_000389,ACC_00044,2023-08-30,2023-09-01,Low,Feature Request,56.0,4.0,0
TKT_000390,ACC_00044,2024-12-04,2024-12-06,Medium,Feature Request,61.0,,0
TKT_000391,ACC_00044,2024-05-10,2024-05-12,Low,Billing,58.0,4.0,1
TKT_000392,ACC_00044,2024-06-06,2024-06-07,Low,Bug,32.0,4.0,0
TKT_000393,ACC_00044,2023-07-05,2023-07-09,Low,How-To,106.0,,1
TKT_000394,ACC_00044,2024-12-05,2024-12-09,Low,Billing,111.0,,0
TKT_000395,ACC_00044,2022-12-17,2022-12-21,Low,How-To,98.0,5.0,0
TKT_000396,ACC_00044,2022-08-18,2022-08-22,Low,Bug,101.0,,0
TKT_000397,ACC_00044,2024-06-06,2024-06-11,Low,Integration,137.0,3.0,0
TKT_000398,ACC_00044,2023-01-23,2023-01-29,Low,Performance,152.0,5.0,0
TKT_000399,ACC_00044,2024-07-14,2024-07-16,Low,Integration,70.0,4.0,0
TKT_000400,ACC_00044,2022-06-21,2022-06-21,Medium,Integration,18.0,4.0,0
TKT_000401,ACC_00044,2023-06-25,2023-06-26,Low,Feature Request,36.0,5.0,0
TKT_000402,ACC_00044,2024-07-16,2024-07-20,Low,How-To,116.0,4.0,0
TKT_000403,ACC_00045,2023-04-05,2023-04-10,Low,Feature Request,124.0,5.0,0
TKT_000404,ACC_00045,2024-12-25,2024-12-28,Low,Integration,84.0,4.0,1
TKT_000405,ACC_00045,2023-06-10,2023-06-11,Low,Performance,34.0,3.0,0
TKT_000406,ACC_00045,2023-03-07,2023-03-13,Low,Integration,153.0,,0
TKT_000407,ACC_00045,2023-09-12,2023-09-14,Medium,Billing,66.0,,0
TKT_000408,ACC_00045,2024-02-11,2024-02-15,Low,Feature Request,99.0,3.0,0
TKT_000409,ACC_00045,2023-06-21,2023-06-23,Medium,Billing,68.0,3.0,0
TKT_000410,ACC_00045,2024-12-10,2024-12-13,Low,Performance,73.0,1.0,0
TKT_000411,ACC_00045,2023-04-08,2023-04-09,Medium,Performance,32.0,3.0,0
TKT_000412,ACC_00045,2023-07-17,2023-07-19,Medium,Performance,61.0,4.0,0
TKT_000413,ACC_00045,2024-04-11,2024-04-13,Low,Billing,62.0,5.0,0
TKT_000414,ACC_00045,2023-01-22,2023-01-25,Low,Billing,88.0,3.0,0
TKT_000415,ACC_00046,2024-02-07,2024-02-07,High,Integration,9.0,,0
TKT_000416,ACC_00046,2024-02-20,2024-02-25,Low,Performance,130.0,3.0,0
TKT_000417,ACC_00047,2023-08-15,2023-08-17,Low,Bug,54.0,,0
TKT_000418,ACC_00047,2023-12-16,2023-12-16,High,Performance,22.0,,0
TKT_000419,ACC_00047,2024-11-22,2024-11-27,Low,Billing,128.0,2.0,0
TKT_000420,ACC_00047,2024-06-28,2024-07-01,Low,Performance,86.0,2.0,0
TKT_000421,ACC_00047,2024-08-31,2024-09-03,Low,Feature Request,88.0,4.0,0
TKT_000422,ACC_00047,2023-07-14,2023-07-17,Low,Billing,85.0,4.0,0
TKT_000423,ACC_00047,2024-12-24,2024-12-25,Low,Performance,35.0,4.0,0
TKT_000424,ACC_00048,2024-12-14,2024-12-19,Low,How-To,137.0,,0
TKT_000425,ACC_00048,2024-02-29,2024-02-29,High,Integration,5.0,4.0,0
TKT_000426,ACC_00048,2023-11-25,2023-11-26,Medium,How-To,25.0,4.0,0
TKT_000427,ACC_00049,2024-07-18,2024-07-18,High,Bug,7.0,5.0,0
TKT_000428,ACC_00049,2024-07-21,2024-07-22,Low,How-To,42.0,5.0,0
TKT_000429,ACC_00049,2024-09-21,2024-09-27,Low,Performance,167.0,,0
TKT_000430,ACC_00049,2024-09-12,2024-09-13,Medium,Bug,26.0,4.0,1
TKT_000431,ACC_00049,2024-10-15,2024-10-17,Medium,Billing,68.0,4.0,0
TKT_000432,ACC_00049,2024-03-02,2024-03-02,High,How-To,9.0,1.0,0
TKT_000433,ACC_00049,2024-08-03,2024-08-09,Low,Bug,160.0,,0
TKT_000434,ACC_00050,2022-11-18,2022-11-19,Medium,Bug,47.0,3.0,0
TKT_000435,ACC_00050,2024-01-21,2024-01-23,Medium,Integration,54.0,5.0,0
TKT_000436,ACC_00050,2024-04-23,2024-04-27,Low,Performance,114.0,3.0,0
TKT_000437,ACC_00050,2023-08-21,2023-08-22,Medium,Integration,27.0,3.0,0
TKT_000438,ACC_00050,2024-11-24,2024-11-24,High,How-To,5.0,5.0,0
TKT_000439,ACC_00050,2024-09-23,2024-09-28,Low,Billing,137.0,4.0,0
TKT_000440,ACC_00050,2024-01-30,2024-02-01,Low,Integration,64.0,5.0,0
TKT_000441,ACC_00050,2023-05-12,2023-05-12,High,Billing,23.0,2.0,0
TKT_000442,ACC_00050,2024-11-10,2024-11-13,Low,Performance,81.0,4.0,0
TKT_000443,ACC_00050,2022-11-30,2022-12-02,Low,Feature Request,50.0,,0
TKT_000444,ACC_00050,2023-06-15,2023-06-16,Low,Feature Request,39.0,1.0,0
TKT_000445,ACC_00050,2024-08-11,2024-08-17,Low,Integration,146.0,4.0,0
TKT_000446,ACC_00050,2024-08-04,2024-08-05,Low,Integration,44.0,3.0,0
TKT_000447,ACC_00050,2023-10-05,2023-10-07,Medium,How-To,52.0,3.0,0
TKT_000448,ACC_00050,2024-03-18,2024-03-22,Low,How-To,96.0,5.0,0
TKT_000449,ACC_00051,2024-05-14,2024-05-14,High,Bug,22.0,2.0,0
TKT_000450,ACC_00051,2024-04-15,2024-04-15,High,Billing,6.0,2.0,0
TKT_000451,ACC_00051,2024-11-18,2024-11-20,Low,Integration,68.0,4.0,0
TKT_000452,ACC_00051,2024-04-07,2024-04-09,Medium,Performance,69.0,,0
TKT_000453,ACC_00052,2024-05-29,2024-05-30,Low,Feature Request,41.0,4.0,0
TKT_000454,ACC_00052,2022-12-17,2022-12-20,Low,Billing,93.0,5.0,0
TKT_000455,ACC_00052,2024-02-08,2024-02-08,High,Billing,7.0,2.0,0
TKT_000456,ACC_00052,2024-06-04,2024-06-06,Medium,How-To,66.0,3.0,0
TKT_000457,ACC_00052,2023-07-22,2023-07-27,Low,How-To,121.0,,0
TKT_000458,ACC_00052,2024-06-19,2024-06-19,High,Performance,19.0,4.0,0
TKT_000459,ACC_00052,2024-08-08,2024-08-09,Medium,Performance,37.0,3.0,0
TKT_000460,ACC_00052,2023-10-05,2023-10-08,Low,Integration,75.0,4.0,0
TKT_000461,ACC_00052,2024-06-01,2024-06-03,Medium,Bug,51.0,4.0,0
TKT_000462,ACC_00052,2022-12-27,2022-12-30,Low,How-To,82.0,,0
TKT_000463,ACC_00052,2024-10-28,2024-10-31,Low,Billing,75.0,4.0,0
TKT_000464,ACC_00052,2023-01-18,2023-01-22,Low,Bug,113.0,,0
TKT_000465,ACC_00052,2024-06-18,2024-06-22,Low,Billing,114.0,5.0,0
TKT_000466,ACC_00052,2022-06-21,2022-06-22,Medium,Performance,47.0,3.0,0
TKT_000467,ACC_00053,2024-05-17,2024-05-19,Low,Bug,55.0,3.0,1
TKT_000468,ACC_00053,2024-12-10,2024-12-13,Low,How-To,90.0,4.0,0
TKT_000469,ACC_00054,2024-08-28,2024-08-28,Critical,Billing,5.0,4.0,0
TKT_000470,ACC_00054,2023-05-22,2023-05-22,Medium,Integration,23.0,,0
TKT_000471,ACC_00054,2024-07-08,2024-07-10,Low,Integration,52.0,3.0,0
TKT_000472,ACC_00054,2023-04-16,2023-04-18,Low,How-To,58.0,,0
TKT_000473,ACC_00054,2024-01-23,2024-01-26,Low,Bug,93.0,,0
TKT_000474,ACC_00054,2024-07-01,2024-07-02,Low,Bug,25.0,4.0,0
TKT_000475,ACC_00054,2024-05-31,2024-06-01,Low,Bug,25.0,,0
TKT_000476,ACC_00055,2024-08-23,2024-08-27,Low,Billing,112.0,,0
TKT_000477,ACC_00055,2023-11-08,2023-11-10,Medium,Billing,69.0,5.0,0
TKT_000478,ACC_00055,2023-07-07,2023-07-09,Medium,Performance,69.0,2.0,0
TKT_000479,ACC_00055,2024-03-06,2024-03-11,Low,Feature Request,134.0,5.0,0
TKT_000480,ACC_00055,2024-03-02,2024-03-07,Low,Performance,142.0,4.0,0
TKT_000481,ACC_00055,2023-03-22,2023-03-22,Critical,Integration,5.0,5.0,0
TKT_000482,ACC_00055,2023-06-07,2023-06-10,Low,Performance,91.0,3.0,0
TKT_000483,ACC_00055,2024-02-07,2024-02-11,Low,Performance,101.0,,0
TKT_000484,ACC_00055,2024-01-04,2024-01-07,Low,Integration,89.0,4.0,0
TKT_000485,ACC_00055,2023-07-13,2023-07-14,Low,Feature Request,27.0,4.0,0
TKT_000486,ACC_00055,2023-04-15,2023-04-19,Low,How-To,99.0,2.0,0
TKT_000487,ACC_00057,2024-09-16,2024-09-20,Low,Feature Request,115.0,4.0,1
TKT_000488,ACC_00057,2023-06-21,2023-06-27,Low,Billing,162.0,5.0,0
TKT_000489,ACC_00057,2024-11-19,2024-11-21,Low,Integration,49.0,2.0,0
TKT_000490,ACC_00058,2023-05-27,2023-05-29,Medium,How-To,50.0,3.0,0
TKT_000491,ACC_00058,2024-09-19,2024-09-21,Low,Bug,63.0,5.0,1
TKT_000492,ACC_00058,2024-04-07,2024-04-08,Medium,Bug,42.0,,0
TKT_000493,ACC_00058,2022-12-31,2023-01-04,Low,Integration,97.0,4.0,0
TKT_000494,ACC_00058,2023-11-09,2023-11-13,Low,Billing,109.0,4.0,0
TKT_000495,ACC_00058,2022-12-08,2022-12-08,Medium,Integration,18.0,4.0,0
TKT_000496,ACC_00058,2024-01-21,2024-01-24,Low,How-To,79.0,,0
TKT_000497,ACC_00058,2024-08-12,2024-08-14,Medium,Feature Request,56.0,,0
TKT_000498,ACC_00058,2024-02-06,2024-02-06,Medium,Bug,13.0,4.0,0
TKT_000499,ACC_00058,2024-10-12,2024-10-16,Low,Performance,112.0,4.0,0
TKT_000500,ACC_00058,2024-11-04,2024-11-09,Low,Integration,141.0,4.0,0
TKT_000501,ACC_00058,2023-03-07,2023-03-10,Low,Integration,93.0,3.0,0
TKT_000502,ACC_00059,2024-03-15,2024-03-19,Low,Performance,119.0,3.0,0
TKT_000503,ACC_00059,2023-07-03,2023-07-03,Critical,Bug,2.0,5.0,0
TKT_000504,ACC_00059,2022-12-26,2022-12-28,Low,Integration,66.0,,0
TKT_000505,ACC_00059,2023-02-27,2023-02-27,Medium,How-To,16.0,4.0,0
TKT_000506,ACC_00059,2023-04-14,2023-04-15,Low,Bug,24.0,5.0,0
TKT_000507,ACC_00059,2024-02-17,2024-02-17,Critical,Feature Request,6.0,,0
TKT_000508,ACC_00060,2022-06-08,2022-06-09,Low,Bug,41.0,5.0,0
TKT_000509,ACC_00060,2023-03-25,2023-03-27,Medium,Feature Request,62.0,3.0,0
TKT_000510,ACC_00060,2022-12-22,2022-12-23,Medium,Billing,36.0,4.0,0
TKT_000511,ACC_00060,2023-10-30,2023-11-04,Low,Billing,131.0,,0
TKT_000512,ACC_00060,2024-07-27,2024-07-27,High,Feature Request,5.0,5.0,0
TKT_000513,ACC_00060,2023-01-11,2023-01-13,Low,Integration,65.0,4.0,0
TKT_000514,ACC_00060,2023-03-26,2023-03-26,High,Billing,15.0,,0
TKT_000515,ACC_00060,2022-08-29,2022-08-29,High,Feature Request,8.0,,0
TKT_000516,ACC_00060,2023-04-22,2023-04-24,Medium,Performance,53.0,3.0,0
TKT_000517,ACC_00060,2024-06-08,2024-06-11,Low,How-To,93.0,5.0,0
TKT_000518,ACC_00061,2024-12-17,2024-12-19,Medium,Bug,70.0,5.0,0
TKT_000519,ACC_00061,2023-09-18,2023-09-19,Medium,Feature Request,40.0,,0
TKT_000520,ACC_00061,2024-12-03,2024-12-04,Medium,Integration,45.0,4.0,0
TKT_000521,ACC_00061,2023-03-22,2023-03-24,Low,Feature Request,66.0,5.0,0
TKT_000522,ACC_00061,2022-07-02,2022-07-02,Critical,Integration,4.0,2.0,0
TKT_000523,ACC_00061,2022-09-20,2022-09-21,Medium,Performance,40.0,5.0,0
TKT_000524,ACC_00061,2022-06-04,2022-06-09,Low,Bug,127.0,5.0,0
TKT_000525,ACC_00061,2024-12-28,2024-12-30,Medium,How-To,59.0,2.0,0
TKT_000526,ACC_00062,2022-12-26,2023-01-01,Low,Billing,163.0,5.0,0
TKT_000527,ACC_00062,2024-06-06,2024-06-08,Low,Billing,58.0,3.0,0
TKT_000528,ACC_00062,2023-12-25,2023-12-25,Critical,Integration,7.0,1.0,0
TKT_000529,ACC_00062,2022-07-29,2022-07-29,Medium,Feature Request,18.0,4.0,1
TKT_000530,ACC_00062,2023-02-21,2023-02-22,Medium,Billing,27.0,5.0,0
TKT_000531,ACC_00062,2024-10-18,2024-10-20,Medium,Performance,54.0,4.0,0
TKT_000532,ACC_00062,2024-02-09,2024-02-09,High,Bug,6.0,,0
TKT_000533,ACC_00062,2023-11-28,2023-12-01,Low,Billing,79.0,5.0,0
TKT_000534,ACC_00062,2024-11-29,2024-11-29,High,Feature Request,15.0,,0
TKT_000535,ACC_00062,2024-07-02,2024-07-04,Medium,Integration,66.0,4.0,0
TKT_000536,ACC_00063,2023-06-17,2023-06-17,High,Billing,5.0,5.0,0
TKT_000537,ACC_00063,2024-07-08,2024-07-09,Low,Feature Request,25.0,4.0,1
TKT_000538,ACC_00063,2024-01-29,2024-01-30,Low,Performance,26.0,2.0,0
TKT_000539,ACC_00063,2024-07-06,2024-07-12,Low,Feature Request,161.0,4.0,0
TKT_000540,ACC_00063,2023-03-06,2023-03-08,Medium,Billing,65.0,4.0,0
TKT_000541,ACC_00063,2022-09-04,2022-09-09,Low,Bug,122.0,3.0,0
TKT_000542,ACC_00063,2024-12-22,2024-12-27,Low,Integration,140.0,4.0,0
TKT_000543,ACC_00063,2023-02-26,2023-03-01,Low,Integration,79.0,5.0,0
TKT_000544,ACC_00063,2023-04-30,2023-05-03,Low,Integration,95.0,5.0,0
TKT_000545,ACC_00063,2024-11-19,2024-11-19,High,Feature Request,15.0,3.0,0
TKT_000546,ACC_00063,2024-09-29,2024-10-02,Low,Feature Request,89.0,,0
TKT_000547,ACC_00063,2023-01-24,2023-01-25,Low,Performance,35.0,,0
TKT_000548,ACC_00063,2024-05-13,2024-05-15,Low,Bug,49.0,4.0,0
TKT_000549,ACC_00063,2024-12-04,2024-12-06,Low,Performance,65.0,4.0,0
TKT_000550,ACC_00065,2023-09-14,2023-09-15,Medium,Bug,27.0,1.0,0
TKT_000551,ACC_00065,2024-05-07,2024-05-08,Low,Integration,40.0,3.0,0
TKT_000552,ACC_00065,2023-06-18,2023-06-18,High,Feature Request,11.0,1.0,0
TKT_000553,ACC_00065,2023-02-21,2023-02-25,Low,Performance,107.0,,0
TKT_000554,ACC_00065,2022-07-05,2022-07-06,Low,Billing,41.0,,0
TKT_000555,ACC_00065,2022-04-25,2022-04-27,Medium,Performance,70.0,2.0,0
TKT_000556,ACC_00065,2024-06-07,2024-06-09,Low,Bug,57.0,,0
TKT_000557,ACC_00065,2024-02-12,2024-02-17,Low,Performance,127.0,4.0,0
TKT_000558,ACC_00065,2023-10-23,2023-10-27,Low,Performance,110.0,4.0,0
TKT_000559,ACC_00065,2024-01-14,2024-01-20,Low,Bug,165.0,4.0,0
TKT_000560,ACC_00065,2022-04-17,2022-04-18,Low,How-To,46.0,3.0,0
TKT_000561,ACC_00065,2023-02-16,2023-02-18,Medium,Bug,58.0,5.0,0
TKT_000562,ACC_00065,2024-03-22,2024-03-28,Low,How-To,164.0,3.0,0
TKT_000563,ACC_00065,2023-10-09,2023-10-09,High,Performance,9.0,5.0,0
TKT_000564,ACC_00065,2023-05-20,2023-05-21,Low,Billing,46.0,,0
TKT_000565,ACC_00065,2023-12-13,2023-12-14,Low,Billing,26.0,3.0,0
TKT_000566,ACC_00066,2024-04-08,2024-04-13,Low,Integration,128.0,5.0,0
TKT_000567,ACC_00066,2024-12-09,2024-12-10,Low,Billing,43.0,4.0,0
TKT_000568,ACC_00066,2023-09-15,2023-09-16,Medium,How-To,47.0,5.0,0
TKT_000569,ACC_00066,2023-05-03,2023-05-04,Low,Bug,38.0,,0
TKT_000570,ACC_00066,2024-03-16,2024-03-16,Critical,Feature Request,4.0,4.0,0
TKT_000571,ACC_00066,2023-02-01,2023-02-02,Medium,How-To,30.0,5.0,0
TKT_000572,ACC_00066,2024-01-13,2024-01-19,Low,Bug,152.0,2.0,0
TKT_000573,ACC_00066,2024-01-22,2024-01-24,Low,Bug,69.0,,0
TKT_000574,ACC_00066,2023-11-20,2023-11-24,Low,Feature Request,111.0,5.0,0
TKT_000575,ACC_00066,2023-08-11,2023-08-11,High,Integration,21.0,,0
TKT_000576,ACC_00066,2024-06-05,2024-06-06,Low,Billing,32.0,3.0,0
TKT_000577,ACC_00066,2023-12-01,2023-12-05,Low,Performance,117.0,2.0,0
TKT_000578,ACC_00067,2024-04-14,2024-04-15,Low,Billing,30.0,2.0,0
TKT_000579,ACC_00067,2024-04-06,2024-04-06,High,How-To,11.0,5.0,0
TKT_000580,ACC_00067,2024-11-11,2024-11-16,Low,Feature Request,120.0,5.0,0
TKT_000581,ACC_00067,2024-11-25,2024-11-26,Medium,Integration,42.0,4.0,0
TKT_000582,ACC_00068,2024-01-25,2024-01-29,Low,Integration,105.0,4.0,0
TKT_000583,ACC_00068,2024-03-24,2024-03-25,Medium,Performance,43.0,3.0,0
TKT_000584,ACC_00068,2024-06-26,2024-06-28,Medium,Bug,69.0,5.0,0
TKT_000585,ACC_00068,2023-05-06,2023-05-09,Low,Performance,76.0,4.0,0
TKT_000586,ACC_00068,2023-07-09,2023-07-09,High,Billing,5.0,2.0,0
TKT_000587,ACC_00069,2024-08-04,2024-08-07,Low,Integration,89.0,,0
TKT_000588,ACC_00069,2024-03-07,2024-03-09,Low,Integration,55.0,2.0,0
TKT_000589,ACC_00069,2023-12-20,2023-12-20,High,Billing,20.0,2.0,0
TKT_000590,ACC_00069,2023-12-23,2023-12-27,Low,Billing,96.0,,0
TKT_000591,ACC_00070,2024-05-09,2024-05-14,Low,Billing,142.0,5.0,0
TKT_000592,ACC_00070,2024-07-26,2024-07-29,Low,Integration,90.0,5.0,0
TKT_000593,ACC_00071,2022-09-05,2022-09-11,Low,How-To,167.0,,0
TKT_000594,ACC_00071,2023-07-15,2023-07-20,Low,Feature Request,138.0,2.0,0
TKT_000595,ACC_00071,2023-06-03,2023-06-05,Low,Feature Request,59.0,5.0,0
TKT_000596,ACC_00071,2022-11-06,2022-11-11,Low,Feature Request,133.0,5.0,0
TKT_000597,ACC_00072,2023-09-22,2023-09-23,Low,How-To,46.0,,0
TKT_000598,ACC_00072,2022-10-17,2022-10-23,Low,Feature Request,166.0,3.0,0
TKT_000599,ACC_00072,2024-11-18,2024-11-18,High,Performance,12.0,3.0,0
TKT_000600,ACC_00072,2024-05-22,2024-05-22,High,Billing,17.0,5.0,0
TKT_000601,ACC_00072,2022-05-24,2022-05-28,Low,Bug,114.0,1.0,0
TKT_000602,ACC_00072,2024-10-03,2024-10-05,Low,Billing,64.0,5.0,0
TKT_000603,ACC_00072,2022-08-11,2022-08-15,Low,Integration,111.0,5.0,1
TKT_000604,ACC_00072,2022-12-18,2022-12-22,Low,Feature Request,98.0,3.0,0
TKT_000605,ACC_00072,2023-09-05,2023-09-07,Medium,Integration,50.0,5.0,0
TKT_000606,ACC_00072,2023-03-14,2023-03-16,Low,Integration,61.0,5.0,1
TKT_000607,ACC_00073,2024-08-29,2024-08-31,Low,Billing,51.0,3.0,0
TKT_000608,ACC_00073,2024-12-10,2024-12-12,Low,Integration,69.0,2.0,0
TKT_000609,ACC_00073,2024-12-27,,Low,Feature Request,,3.0,1
TKT_000610,ACC_00075,2024-12-25,2024-12-29,Low,Performance,103.0,4.0,0
TKT_000611,ACC_00075,2024-07-05,2024-07-11,Low,Bug,146.0,4.0,0
TKT_000612,ACC_00075,2023-11-28,2023-11-29,Low,Feature Request,28.0,2.0,0
TKT_000613,ACC_00075,2022-11-04,2022-11-06,Low,How-To,55.0,1.0,0
TKT_000614,ACC_00075,2022-12-14,2022-12-16,Low,Integration,51.0,,0
TKT_000615,ACC_00075,2022-10-13,2022-10-14,Low,Feature Request,26.0,5.0,0
TKT_000616,ACC_00075,2024-06-12,2024-06-12,High,Billing,13.0,2.0,0
TKT_000617,ACC_00075,2023-05-23,2023-05-26,Low,How-To,93.0,,0
TKT_000618,ACC_00075,2024-10-10,2024-10-15,Low,Integration,129.0,2.0,0
TKT_000619,ACC_00075,2024-06-04,2024-06-06,Low,How-To,60.0,4.0,0
TKT_000620,ACC_00075,2023-04-13,2023-04-18,Low,Integration,130.0,5.0,0
TKT_000621,ACC_00075,2022-09-27,2022-09-27,Medium,Integration,14.0,5.0,0
